Sample,TE,All_reads,HQ_reads
SRR11846565,FB,0.43,0.05
SRR11846565,FROGGER,3.50,2.83
SRR11846565,FW2,4.22,3.61
SRR11846565,FW3,2.96,2.34
SRR11846565,G2,23.63,22.04
SRR11846565,G3,2.78,2.12
SRR11846565,G4_DM,12.14,10.23
SRR11846565,G5_DM,11.23,10.05
SRR11846565,G5A,10.14,7.35
SRR11846565,G6_DM,18.27,17.79
SRR11846565,G7,1.28,1.10
SRR11846565,GALILEO,0.00,0.00
SRR11846565,GEM,0.22,0.00
SRR11846565,GTWIN,3.95,2.73
SRR11846565,gypsy-29-dsim,0.07,0.00
SRR11846565,gypsy-7-dsim,2.30,0.12
SRR11846565,GYPSY10,6.87,4.53
SRR11846565,GYPSY11,2.20,1.15
SRR11846565,GYPSY12,10.57,4.31
SRR11846565,GYPSY2,11.29,8.43
SRR11846565,GYPSY3,5.70,4.02
SRR11846565,GYPSY4,21.70,19.64
SRR11846565,GYPSY5,2.31,1.24
SRR11846565,GYPSY6,9.45,8.14
SRR11846565,GYPSY7,7.20,5.60
SRR11846565,GYPSY8,5.14,2.59
SRR11846565,GYPSY9,2.31,1.44
SRR11846565,HEL,7.06,5.82
SRR11846565,HELITRON1_DM,0.64,0.61
SRR11846565,HETAVIR,0.00,0.00
SRR11846565,HOPPER2,6.16,4.44
SRR11846565,INE1,46.60,8.33
SRR11846565,INVADER,24.21,15.83
SRR11846565,INVADER2,30.60,26.36
SRR11846565,INVADER3,11.35,9.57
SRR11846565,INVADER4,14.69,8.64
SRR11846565,INVADER5,2.11,1.50
SRR11846565,INVADER6,4.65,3.78
SRR11846565,ISBU1,0.19,0.00
SRR11846565,ISBU2,0.03,0.00
SRR11846565,ISBU3,0.00,0.00
SRR11846565,IVK,22.28,20.22
SRR11846565,JOCKEY2,5.46,3.68
SRR11846565,JUAN,23.57,23.28
SRR11846565,KEPLER,3.56,0.01
SRR11846565,LOOPER1_DM,2.92,2.41
SRR11846565,M14653,0.00,0.00
SRR11846565,MAR,0.00,0.00
SRR11846565,MARINER2,14.23,10.31
SRR11846565,McCLINTOCK,14.49,12.19
SRR11846565,MD106_gypsy6_Dse,25.83,21.71
SRR11846565,MERCR1A3,0.00,0.00
SRR11846565,NEOR1A,0.01,0.00
SRR11846565,NETR1B,0.00,0.00
SRR11846565,NEWTON,0.00,0.00
SRR11846565,OPUS,30.07,25.46
SRR11846565,OSV,4.05,2.37
SRR11846565,P_M,0.00,0.00
SRR11846565,P_O,0.00,0.00
SRR11846565,P_T,0.04,0.00
SRR11846565,PPI251,0.00,0.00
SRR11846565,Q,11.93,1.62
SRR11846565,QBERT,8.39,6.42
SRR11846565,QUASIMODO,34.36,26.21
SRR11846565,R1-2,2.55,1.76
SRR11846565,ROOA_LTR,11.97,8.81
SRR11846565,ROVER,12.50,9.81
SRR11846565,ROXELEMENT,27.98,24.93
SRR11846565,RT1B,47.58,41.89
SRR11846565,RT1C,6.45,4.16
SRR11846565,S2,6.69,4.42
SRR11846565,SGM,0.10,0.00
SRR11846565,SPOCK,0.00,0.00
SRR11846565,SPRINGER,21.09,17.74
SRR11846565,STALKER,25.80,2.43
SRR11846565,STALKER2,6.39,4.12
SRR11846565,STALKER3,13.34,10.82
SRR11846565,STALKER4,32.33,1.37
SRR11846565,TABOR,9.47,7.91
SRR11846565,TAHRE,5.80,4.66
