Sample,TE,All_reads,HQ_reads
SRR23876562,HeT-A,5.15,1.32
SRR23876562,HMS-Beagle,20.52,10.60
SRR23876562,hobo,2.17,0.69
SRR23876562,hopper,15.39,2.57
SRR23876562,hopper2,5.10,2.11
SRR23876562,I-element,8.35,3.11
SRR23876562,Idefix,31.54,15.31
SRR23876562,invader1,16.83,5.92
SRR23876562,invader2,26.96,15.20
SRR23876562,invader3,8.79,4.26
SRR23876562,invader4,14.66,5.02
SRR23876562,invader5,1.25,0.52
SRR23876562,Ivk,22.78,12.32
SRR23876562,jockey,42.81,24.91
SRR23876562,jockey2,4.08,1.54
SRR23876562,Juan,12.93,8.70
SRR23876562,looper1,3.12,1.64
SRR23876562,M4DM,15.55,2.18
SRR23876562,mariner2,10.53,3.88
SRR23876562,Max-element,11.60,5.24
SRR23876562,McClintock,5.82,0.17
SRR23876562,mdg1,30.27,16.61
SRR23876562,mdg3,16.18,9.22
SRR23876562,micropia,13.65,6.15
SRR23876562,Minos_DM,1.06,0.70
SRR23876562,ninja-aurora,5.93,2.57
SRR23876562,NOF,1.00,0.37
SRR23876562,Nomad,1.53,0.04
SRR23876562,P-element,0.00,0.00
SRR23876562,Phanio_Dmel,5.33,1.82
SRR23876562,Phidippo_Dmel,6.12,2.64
SRR23876562,Pifo_A,1.93,1.02
SRR23876562,pogo,26.27,16.64
SRR23876562,Quasimodo,42.05,22.11
SRR23876562,Quasimodo2,4.80,0.04
SRR23876562,R1,103.57,14.77
SRR23876562,R1-2,1.00,0.30
SRR23876562,R1A1-element,79.82,10.95
SRR23876562,R2-element,35.26,18.14
SRR23876562,rnd-1_family-13_jockey,2.43,0.03
SRR23876562,rnd-1_family-1_copia,11.89,2.56
SRR23876562,rnd-1_family-85_gypsy,11.07,4.17
SRR23876562,rnd-5_family-560_Pao,10.85,4.78
SRR23876562,roo,120.18,67.74
SRR23876562,rooA,10.47,4.36
SRR23876562,rover,10.91,5.60
SRR23876562,Rt1a,11.46,4.52
SRR23876562,Rt1b,28.21,12.69
SRR23876562,S-element,31.33,7.59
SRR23876562,S2,6.83,2.40
SRR23876562,springer,11.43,5.41
SRR23876562,Stalker,23.87,0.84
SRR23876562,Stalker2,18.38,9.20
SRR23876562,Stalker4,29.05,0.67
SRR23876562,Tabor,17.39,9.42
SRR23876562,TAHRE,5.36,2.69
SRR23876562,TART-A,2.66,1.13
SRR23876562,TART-B,3.08,1.15
SRR23876562,TART-C,3.46,1.60
SRR23876562,Tc1-2,16.01,8.65
SRR23876562,Tc1_DM,22.16,10.66
SRR23876562,Tc3,2.18,0.23
SRR23876562,Tirant,0.14,0.01
SRR23876562,Tom,2.87,0.94
SRR23876562,transib1,4.04,2.27
SRR23876562,Transib2,16.61,8.22
SRR23876562,transib3,6.55,3.06
SRR23876562,transib4,3.35,1.56
SRR23876562,Transib5,5.59,2.93
SRR23876562,Transpac,29.35,18.00
SRR23876562,X-element,9.71,1.38
SRR23876562,ZAM,2.56,1.17
Sample,TE,All_reads,HQ_reads
SRR23876563,1360,101.95,40.96
SRR23876563,6,39.90,19.42
SRR23876563,1731,20.22,9.18
SRR23876563,297,41.24,20.62
SRR23876563,412,1.58,0.05
SRR23876563,accord,6.88,3.16
SRR23876563,accord2,7.35,3.07
SRR23876563,Baggins1,25.23,9.21
SRR23876563,Bari1,56.41,33.09
SRR23876563,Bari2,2.70,0.98
SRR23876563,BEL,8.46,3.63
SRR23876563,Bica,11.79,5.71
SRR23876563,blood,2.07,1.05
SRR23876563,BS,17.12,5.00
SRR23876563,BS2,7.90,0.37
SRR23876563,BS3,8.12,2.38
SRR23876563,BS4,1.45,0.65
SRR23876563,Burdock,13.75,6.43
SRR23876563,Chimpo,12.79,5.59
SRR23876563,Chouto,7.01,2.56
SRR23876563,Circe,18.84,8.19
SRR23876563,copia,62.88,34.45
SRR23876563,copia2,8.74,0.06
SRR23876563,diver,9.36,3.67
SRR23876563,diver2,14.83,4.37
SRR23876563,Dm88,9.74,0.04
SRR23876563,dmel_Antennapedia,1.02,0.54
SRR23876563,dmel_Osi6,0.95,0.50
SRR23876563,dmel_wingless,0.98,0.55
SRR23876563,DMRT1A,76.42,31.91
SRR23876563,DMRT1C,3.45,0.84
SRR23876563,DNAREP1,101.73,11.26
SRR23876563,DNAREP1-like,4.59,0.29
SRR23876563,Doc,74.11,38.87
SRR23876563,Doc2,18.14,8.99
SRR23876563,Doc3,23.71,9.57
SRR23876563,Doc4,4.45,1.41
SRR23876563,Doc5,9.46,3.98
SRR23876563,F-element,96.85,18.34
SRR23876563,family-0_Copia-like,4.28,0.68
SRR23876563,family-0_MULE-NOF,802.88,237.82
SRR23876563,family-100_HMS-beagle,2.81,1.50
SRR23876563,family-105_gypsy,0.94,0.52
SRR23876563,family-110_gypsy_SAP,18.56,9.29
SRR23876563,family-1124_gypsy-frag,2.51,1.04
SRR23876563,family-113_micropia-like,1.20,0.58
SRR23876563,family-117_gypsy,17.09,4.49
SRR23876563,family-1205_Tc3,1.99,0.16
SRR23876563,family-134_gypsy,9.75,2.71
SRR23876563,family-139_FW2-like,35.47,1.85
SRR23876563,family-1439_Tc3,2.39,0.43
SRR23876563,family-149_HMS-beagle,2.68,1.10
SRR23876563,family-15_G-like,9.89,0.16
SRR23876563,family-2202_Pao,4.32,1.14
SRR23876563,family-2226_Tc1-like,3.23,0.62
SRR23876563,family-2266_Blastopia-like,0.80,0.31
SRR23876563,family-252_hAT_BEDzf,7.57,3.28
SRR23876563,family-325_gypsy,4.13,1.85
SRR23876563,family-358_hAT,1.67,0.76
SRR23876563,family-3655_gypsy,3.16,1.78
SRR23876563,family-3830_accord-like,1.30,0.52
SRR23876563,family-4408_gypsy,3.95,0.43
SRR23876563,family-447_HETA-like,10.90,2.30
SRR23876563,family-4955_hAT,8.42,3.11
SRR23876563,family-49_Tc3,4.23,2.38
SRR23876563,family-5171_Pao,2.82,1.16
SRR23876563,family-53_gypsy_truncated,17.12,3.09
SRR23876563,family-58_micropia-like,1.85,0.95
SRR23876563,family-6086_diver,5.03,1.34
SRR23876563,family-63_micropia-like,11.83,6.24
SRR23876563,family-70_diver-like,11.62,0.72
SRR23876563,family-70_Diver2-like,3.15,0.82
SRR23876563,family-7121_ninja-like,6.59,1.39
SRR23876563,family-732_gypsy,4.11,2.11
SRR23876563,family-92_copia-like,1.49,0.76
SRR23876563,family-966_Pao,3.13,0.38
SRR23876563,family-999_gypsy,2.13,0.93
SRR23876563,FB,95.75,26.96
SRR23876563,flea,15.99,8.21
SRR23876563,frogger,2.65,1.13
SRR23876563,Fw2,2.93,1.20
SRR23876563,Fw3,2.05,0.78
SRR23876563,G-element,3.96,0.97
SRR23876563,G2,16.53,5.95
SRR23876563,G3,1.57,0.61
SRR23876563,G4,8.70,4.05
SRR23876563,G5,6.35,2.31
SRR23876563,G5A,6.23,2.15
SRR23876563,G6,9.92,4.56
SRR23876563,GATE,23.56,9.16
SRR23876563,Gedeo_Dmel,2.10,0.70
SRR23876563,gtwin,1.40,0.52
SRR23876563,gypsy,8.75,3.54
SRR23876563,gypsy10,1.78,0.41
SRR23876563,gypsy11,1.36,0.44
SRR23876563,gypsy12,14.47,4.42
SRR23876563,gypsy12A,3.86,0.62
SRR23876563,gypsy2,7.32,2.70
SRR23876563,gypsy2S,13.14,5.64
SRR23876563,gypsy3,4.43,1.71
SRR23876563,gypsy4,20.24,9.85
SRR23876563,gypsy5,2.40,1.05
SRR23876563,gypsy6,5.79,1.02
SRR23876563,gypsy7,6.81,2.99
SRR23876563,gypsy8,3.68,0.83
SRR23876563,gypsy9,1.32,0.45
SRR23876563,HB,9.87,3.13
SRR23876563,Helena,3.65,1.21
SRR23876563,HeT-A,12.35,2.81
SRR23876563,HMS-Beagle,17.35,8.02
SRR23876563,hobo,1.18,0.28
SRR23876563,hopper,11.54,1.53
SRR23876563,hopper2,5.49,2.34
SRR23876563,I-element,7.70,2.62
SRR23876563,Idefix,30.84,13.07
SRR23876563,invader1,18.73,5.38
SRR23876563,invader2,27.49,13.89
SRR23876563,invader3,12.38,5.82
SRR23876563,invader4,18.54,5.36
SRR23876563,invader5,0.85,0.27
SRR23876563,Ivk,19.92,9.49
SRR23876563,jockey,29.37,15.05
SRR23876563,jockey2,2.30,0.73
SRR23876563,Juan,12.63,7.73
SRR23876563,looper1,2.48,1.17
SRR23876563,M4DM,12.75,1.64
SRR23876563,mariner2,8.43,2.43
SRR23876563,Max-element,20.26,8.34
SRR23876563,McClintock,6.71,0.21
SRR23876563,mdg1,41.81,21.37
SRR23876563,mdg3,17.13,8.83
SRR23876563,micropia,16.75,6.80
SRR23876563,Minos_DM,0.74,0.41
SRR23876563,ninja-aurora,10.78,4.04
SRR23876563,NOF,0.52,0.15
SRR23876563,Nomad,1.85,0.04
SRR23876563,P-element,0.00,0.00
SRR23876563,Phanio_Dmel,4.32,1.26
SRR23876563,Phidippo_Dmel,4.51,1.76
SRR23876563,Pifo_A,0.70,0.32
SRR23876563,pogo,25.44,14.47
SRR23876563,Quasimodo,45.24,21.42
SRR23876563,Quasimodo2,5.10,0.05
SRR23876563,R1,68.74,9.28
SRR23876563,R1-2,1.44,0.36
SRR23876563,R1A1-element,41.91,4.09
SRR23876563,R2-element,33.31,16.01
SRR23876563,rnd-1_family-13_jockey,1.42,0.04
SRR23876563,rnd-1_family-1_copia,11.24,2.45
SRR23876563,rnd-1_family-85_gypsy,9.03,2.49
SRR23876563,rnd-5_family-560_Pao,14.32,4.97
SRR23876563,roo,79.91,40.68
SRR23876563,rooA,10.30,3.92
SRR23876563,rover,8.35,3.85
SRR23876563,Rt1a,15.79,5.65
SRR23876563,Rt1b,53.62,22.90
SRR23876563,S-element,22.45,5.39
SRR23876563,S2,5.12,1.58
SRR23876563,springer,7.78,3.24
SRR23876563,Stalker,22.28,0.94
SRR23876563,Stalker2,17.93,7.93
SRR23876563,Stalker4,26.59,0.50
SRR23876563,Tabor,15.83,7.63
SRR23876563,TAHRE,8.06,3.31
SRR23876563,TART-A,6.94,2.25
SRR23876563,TART-B,2.52,0.75
SRR23876563,TART-C,1.34,0.36
SRR23876563,Tc1-2,12.64,5.85
SRR23876563,Tc1_DM,18.78,8.46
SRR23876563,Tc3,1.69,0.19
SRR23876563,Tirant,0.11,0.01
SRR23876563,Tom,2.55,0.77
SRR23876563,transib1,3.15,1.51
SRR23876563,Transib2,14.16,6.47
SRR23876563,transib3,4.50,2.03
SRR23876563,transib4,2.28,0.91
SRR23876563,Transib5,3.99,1.92
SRR23876563,Transpac,27.21,15.24
SRR23876563,X-element,10.82,1.30
SRR23876563,ZAM,3.05,1.27
Sample,TE,All_reads,HQ_reads
SRR23876564,1360,79.55,24.65
SRR23876564,6,33.13,12.91
SRR23876564,1731,16.17,5.67
SRR23876564,297,39.91,15.43
SRR23876564,412,1.82,0.03
SRR23876564,accord,8.92,3.15
SRR23876564,accord2,6.10,1.93
SRR23876564,Baggins1,25.27,7.47
SRR23876564,Bari1,45.65,23.12
SRR23876564,Bari2,1.67,0.41
SRR23876564,BEL,12.07,3.94
SRR23876564,Bica,11.79,4.77
SRR23876564,blood,3.67,1.54
SRR23876564,BS,54.33,2.90
SRR23876564,BS2,7.94,0.32
SRR23876564,BS3,8.62,2.30
SRR23876564,BS4,1.06,0.39
SRR23876564,Burdock,13.21,5.36
SRR23876564,Chimpo,9.41,3.04
SRR23876564,Chouto,7.41,2.41
SRR23876564,Circe,27.87,10.31
SRR23876564,copia,38.27,16.23
SRR23876564,copia2,8.05,0.06
SRR23876564,diver,8.73,2.87
SRR23876564,diver2,14.12,3.47
SRR23876564,Dm88,8.94,0.02
SRR23876564,dmel_Antennapedia,1.11,0.36
SRR23876564,dmel_Osi6,1.07,0.53
SRR23876564,dmel_wingless,0.89,0.42
SRR23876564,DMRT1A,75.60,24.26
SRR23876564,DMRT1C,3.52,0.86
SRR23876564,DNAREP1,99.66,9.60
SRR23876564,DNAREP1-like,6.72,0.17
SRR23876564,Doc,75.26,30.09
SRR23876564,Doc2,22.05,8.01
SRR23876564,Doc3,24.62,8.29
SRR23876564,Doc4,4.08,1.23
SRR23876564,Doc5,10.12,3.11
SRR23876564,F-element,103.94,13.93
SRR23876564,family-0_Copia-like,5.85,0.78
SRR23876564,family-0_MULE-NOF,2911.03,740.83
SRR23876564,family-100_HMS-beagle,2.71,1.37
SRR23876564,family-105_gypsy,0.78,0.27
SRR23876564,family-110_gypsy_SAP,19.95,7.95
SRR23876564,family-1124_gypsy-frag,2.64,1.33
SRR23876564,family-113_micropia-like,1.18,0.54
SRR23876564,family-117_gypsy,15.64,3.48
SRR23876564,family-1205_Tc3,1.25,0.07
SRR23876564,family-134_gypsy,9.75,2.02
SRR23876564,family-139_FW2-like,45.83,2.58
SRR23876564,family-1439_Tc3,2.52,0.44
SRR23876564,family-149_HMS-beagle,2.39,0.98
SRR23876564,family-15_G-like,12.49,0.34
SRR23876564,family-2202_Pao,4.04,1.13
SRR23876564,family-2226_Tc1-like,3.36,0.44
SRR23876564,family-2266_Blastopia-like,0.85,0.33
SRR23876564,family-252_hAT_BEDzf,21.98,8.93
SRR23876564,family-325_gypsy,4.05,1.55
SRR23876564,family-358_hAT,2.25,1.05
SRR23876564,family-3655_gypsy,2.52,1.26
SRR23876564,family-3830_accord-like,1.46,0.35
SRR23876564,family-4408_gypsy,3.75,0.50
SRR23876564,family-447_HETA-like,7.44,0.97
SRR23876564,family-4955_hAT,3.71,1.05
SRR23876564,family-49_Tc3,3.30,1.64
SRR23876564,family-5171_Pao,3.21,1.10
SRR23876564,family-53_gypsy_truncated,15.06,2.54
SRR23876564,family-58_micropia-like,2.33,0.98
SRR23876564,family-6086_diver,5.07,1.15
SRR23876564,family-63_micropia-like,10.06,4.08
SRR23876564,family-70_diver-like,11.43,0.54
SRR23876564,family-70_Diver2-like,3.06,0.79
SRR23876564,family-7121_ninja-like,5.26,0.95
SRR23876564,family-732_gypsy,3.74,1.20
SRR23876564,family-92_copia-like,1.49,0.55
SRR23876564,family-966_Pao,2.72,0.23
SRR23876564,family-999_gypsy,2.34,0.83
SRR23876564,FB,101.42,21.40
SRR23876564,flea,18.16,6.92
SRR23876564,frogger,2.78,0.72
SRR23876564,Fw2,2.27,0.80
SRR23876564,Fw3,2.15,0.55
SRR23876564,G-element,9.24,1.64
SRR23876564,G2,13.80,3.86
SRR23876564,G3,1.49,0.49
SRR23876564,G4,7.42,2.63
SRR23876564,G5,7.05,1.91
SRR23876564,G5A,5.31,1.28
SRR23876564,G6,11.43,4.36
SRR23876564,GATE,21.84,6.78
SRR23876564,Gedeo_Dmel,2.54,0.71
SRR23876564,gtwin,3.17,0.93
SRR23876564,gypsy,6.73,1.88
SRR23876564,gypsy10,1.82,0.38
SRR23876564,gypsy11,1.45,0.48
SRR23876564,gypsy12,3.58,0.52
SRR23876564,gypsy12A,3.95,0.56
SRR23876564,gypsy2,9.54,2.85
SRR23876564,gypsy2S,12.15,3.97
SRR23876564,gypsy3,4.65,1.36
SRR23876564,gypsy4,22.17,8.43
SRR23876564,gypsy5,3.55,1.38
SRR23876564,gypsy6,6.09,0.88
SRR23876564,gypsy7,7.67,2.46
SRR23876564,gypsy8,3.63,0.81
SRR23876564,gypsy9,2.17,0.80
SRR23876564,HB,8.63,2.65
SRR23876564,Helena,3.56,1.08
SRR23876564,HeT-A,8.61,1.50
SRR23876564,HMS-Beagle,25.64,9.98
SRR23876564,hobo,2.14,0.50
SRR23876564,hopper,11.97,1.58
SRR23876564,hopper2,5.30,1.61
SRR23876564,I-element,7.99,2.02
SRR23876564,Idefix,22.97,7.81
SRR23876564,invader1,18.77,4.99
SRR23876564,invader2,25.72,10.97
SRR23876564,invader3,9.31,3.45
SRR23876564,invader4,16.75,3.75
SRR23876564,invader5,1.09,0.32
SRR23876564,Ivk,19.32,7.17
SRR23876564,jockey,28.50,11.30
SRR23876564,jockey2,3.55,0.87
SRR23876564,Juan,14.75,7.53
SRR23876564,looper1,2.18,0.62
SRR23876564,M4DM,13.85,1.05
SRR23876564,mariner2,6.91,1.89
SRR23876564,Max-element,20.45,6.52
SRR23876564,McClintock,5.29,0.18
SRR23876564,mdg1,34.22,13.08
SRR23876564,mdg3,16.74,7.22
SRR23876564,micropia,15.75,5.07
SRR23876564,Minos_DM,0.50,0.23
SRR23876564,ninja-aurora,11.05,3.83
SRR23876564,NOF,0.40,0.06
SRR23876564,Nomad,9.76,0.06
SRR23876564,P-element,0.00,0.00
SRR23876564,Phanio_Dmel,4.19,0.95
SRR23876564,Phidippo_Dmel,5.99,1.90
SRR23876564,Pifo_A,1.88,0.78
SRR23876564,pogo,22.76,9.73
SRR23876564,Quasimodo,34.40,12.71
SRR23876564,Quasimodo2,4.21,0.04
SRR23876564,R1,178.22,19.04
SRR23876564,R1-2,1.12,0.31
SRR23876564,R1A1-element,108.12,8.22
SRR23876564,R2-element,43.96,15.19
SRR23876564,rnd-1_family-13_jockey,2.67,0.04
SRR23876564,rnd-1_family-1_copia,10.77,1.74
SRR23876564,rnd-1_family-85_gypsy,10.19,2.53
SRR23876564,rnd-5_family-560_Pao,12.95,3.75
SRR23876564,roo,85.50,34.91
SRR23876564,rooA,9.28,2.85
SRR23876564,rover,8.40,3.37
SRR23876564,Rt1a,13.14,3.28
SRR23876564,Rt1b,52.88,16.93
SRR23876564,S-element,24.03,4.87
SRR23876564,S2,4.90,0.92
SRR23876564,springer,8.81,2.74
SRR23876564,Stalker,25.86,0.79
SRR23876564,Stalker2,16.57,5.84
SRR23876564,Stalker4,30.30,0.46
SRR23876564,Tabor,21.31,7.70
SRR23876564,TAHRE,9.71,3.53
SRR23876564,TART-A,4.91,1.61
SRR23876564,TART-B,1.83,0.43
SRR23876564,TART-C,2.31,0.63
SRR23876564,Tc1-2,11.48,4.84
SRR23876564,Tc1_DM,18.06,6.52
SRR23876564,Tc3,1.33,0.15
SRR23876564,Tirant,0.12,0.01
SRR23876564,Tom,3.02,1.01
SRR23876564,transib1,3.43,1.40
SRR23876564,Transib2,14.36,5.14
SRR23876564,transib3,5.06,1.90
SRR23876564,transib4,3.16,1.14
SRR23876564,Transib5,5.25,2.04
SRR23876564,Transpac,24.73,10.97
SRR23876564,X-element,11.07,1.16
SRR23876564,ZAM,2.84,0.82
Sample,TE,All_reads,HQ_reads
SRR23876569,1360,93.50,41.36
SRR23876569,6,40.48,21.27
SRR23876569,1731,12.84,6.07
SRR23876569,297,57.89,29.94
SRR23876569,412,1.82,0.04
SRR23876569,accord,11.75,5.85
SRR23876569,accord2,6.92,2.78
SRR23876569,Baggins1,24.47,9.74
SRR23876569,Bari1,68.72,42.09
SRR23876569,Bari2,2.97,1.20
SRR23876569,BEL,6.75,3.12
SRR23876569,Bica,12.57,6.65
SRR23876569,blood,5.75,3.14
SRR23876569,BS,22.51,4.83
SRR23876569,BS2,7.24,0.33
SRR23876569,BS3,8.29,2.56
SRR23876569,BS4,1.30,0.65
SRR23876569,Burdock,11.86,6.19
SRR23876569,Chimpo,6.69,3.08
SRR23876569,Chouto,7.23,3.00
SRR23876569,Circe,33.97,16.73
SRR23876569,copia,66.06,38.03
SRR23876569,copia2,8.89,0.08
SRR23876569,diver,10.64,4.66
SRR23876569,diver2,11.46,3.63
SRR23876569,Dm88,9.76,0.03
SRR23876569,dmel_Antennapedia,1.03,0.62
SRR23876569,dmel_Osi6,0.99,0.59
SRR23876569,dmel_wingless,0.97,0.59
SRR23876569,DMRT1A,80.65,35.97
SRR23876569,DMRT1C,2.94,0.89
SRR23876569,DNAREP1,127.60,16.68
SRR23876569,DNAREP1-like,6.58,0.47
SRR23876569,Doc,83.21,45.34
SRR23876569,Doc2,20.28,10.38
SRR23876569,Doc3,24.57,10.92
SRR23876569,Doc4,4.12,1.48
SRR23876569,Doc5,11.32,5.05
SRR23876569,F-element,128.04,24.87
SRR23876569,family-0_Copia-like,6.06,1.60
SRR23876569,family-0_MULE-NOF,3358.31,1072.71
SRR23876569,family-100_HMS-beagle,3.13,1.88
SRR23876569,family-105_gypsy,0.98,0.57
SRR23876569,family-110_gypsy_SAP,20.31,10.92
SRR23876569,family-1124_gypsy-frag,2.88,1.39
SRR23876569,family-113_micropia-like,1.37,0.76
SRR23876569,family-117_gypsy,15.75,4.40
SRR23876569,family-1205_Tc3,2.19,0.18
SRR23876569,family-134_gypsy,9.19,2.61
SRR23876569,family-139_FW2-like,51.39,3.43
SRR23876569,family-1439_Tc3,2.71,0.57
SRR23876569,family-149_HMS-beagle,3.01,1.47
SRR23876569,family-15_G-like,13.29,0.33
SRR23876569,family-2202_Pao,3.52,1.01
SRR23876569,family-2226_Tc1-like,3.73,0.69
SRR23876569,family-2266_Blastopia-like,0.81,0.34
SRR23876569,family-252_hAT_BEDzf,20.99,10.82
SRR23876569,family-325_gypsy,2.76,1.33
SRR23876569,family-358_hAT,2.18,1.08
SRR23876569,family-3655_gypsy,2.38,1.37
SRR23876569,family-3830_accord-like,1.16,0.48
SRR23876569,family-4408_gypsy,3.29,0.51
SRR23876569,family-447_HETA-like,4.47,0.98
SRR23876569,family-4955_hAT,5.87,2.55
SRR23876569,family-49_Tc3,3.05,1.81
SRR23876569,family-5171_Pao,3.47,1.56
SRR23876569,family-53_gypsy_truncated,16.50,3.20
SRR23876569,family-58_micropia-like,1.60,0.85
SRR23876569,family-6086_diver,4.35,1.16
SRR23876569,family-63_micropia-like,9.99,5.40
SRR23876569,family-70_diver-like,12.46,0.76
SRR23876569,family-70_Diver2-like,3.01,0.93
SRR23876569,family-7121_ninja-like,3.54,0.85
SRR23876569,family-732_gypsy,5.16,2.78
SRR23876569,family-92_copia-like,1.16,0.58
SRR23876569,family-966_Pao,1.84,0.28
SRR23876569,family-999_gypsy,1.55,0.64
SRR23876569,FB,72.74,19.48
SRR23876569,flea,13.37,7.33
SRR23876569,frogger,3.39,1.52
SRR23876569,Fw2,2.78,1.23
SRR23876569,Fw3,1.86,0.77
SRR23876569,G-element,12.23,3.48
SRR23876569,G2,12.89,4.81
SRR23876569,G3,1.76,0.79
SRR23876569,G4,9.42,4.58
SRR23876569,G5,6.04,2.24
SRR23876569,G5A,6.17,2.23
SRR23876569,G6,13.13,6.45
SRR23876569,GATE,19.76,8.29
SRR23876569,Gedeo_Dmel,2.14,0.72
SRR23876569,gtwin,2.68,1.07
SRR23876569,gypsy,6.23,2.59
SRR23876569,gypsy10,1.81,0.49
SRR23876569,gypsy11,1.72,0.59
SRR23876569,gypsy12,3.15,0.67
SRR23876569,gypsy12A,3.94,0.78
SRR23876569,gypsy2,7.58,3.15
SRR23876569,gypsy2S,10.92,4.91
SRR23876569,gypsy3,4.16,1.56
SRR23876569,gypsy4,21.42,11.09
SRR23876569,gypsy5,2.40,1.17
SRR23876569,gypsy6,6.02,1.09
SRR23876569,gypsy7,7.32,3.39
SRR23876569,gypsy8,2.43,0.54
SRR23876569,gypsy9,1.62,0.62
SRR23876569,HB,12.58,4.63
SRR23876569,Helena,3.52,1.44
SRR23876569,HeT-A,5.70,1.38
SRR23876569,HMS-Beagle,23.94,12.09
SRR23876569,hobo,2.56,0.80
SRR23876569,hopper,13.27,2.04
SRR23876569,hopper2,7.07,3.19
SRR23876569,I-element,8.80,3.15
SRR23876569,Idefix,28.85,13.03
SRR23876569,invader1,23.22,7.64
SRR23876569,invader2,27.73,14.84
SRR23876569,invader3,9.01,4.45
SRR23876569,invader4,17.23,5.18
SRR23876569,invader5,1.63,0.71
SRR23876569,Ivk,20.63,10.50
SRR23876569,jockey,42.24,23.51
SRR23876569,jockey2,3.40,1.09
SRR23876569,Juan,8.96,5.91
SRR23876569,looper1,2.60,1.36
SRR23876569,M4DM,14.87,2.02
SRR23876569,mariner2,9.62,3.13
SRR23876569,Max-element,16.18,7.01
SRR23876569,McClintock,6.35,0.20
SRR23876569,mdg1,41.60,21.87
SRR23876569,mdg3,21.29,12.07
SRR23876569,micropia,17.77,8.02
SRR23876569,Minos_DM,0.78,0.50
SRR23876569,ninja-aurora,9.51,4.16
SRR23876569,NOF,0.62,0.22
SRR23876569,Nomad,2.69,0.06
SRR23876569,P-element,0.00,0.00
SRR23876569,Phanio_Dmel,5.46,1.80
SRR23876569,Phidippo_Dmel,4.73,1.93
SRR23876569,Pifo_A,1.96,1.02
SRR23876569,pogo,23.34,13.99
SRR23876569,Quasimodo,42.46,21.39
SRR23876569,Quasimodo2,4.94,0.04
SRR23876569,R1,196.70,30.23
SRR23876569,R1-2,1.12,0.34
SRR23876569,R1A1-element,106.05,11.55
SRR23876569,R2-element,48.83,25.09
SRR23876569,rnd-1_family-13_jockey,5.80,0.07
SRR23876569,rnd-1_family-1_copia,11.83,2.45
SRR23876569,rnd-1_family-85_gypsy,12.38,4.35
SRR23876569,rnd-5_family-560_Pao,12.94,5.21
SRR23876569,roo,115.07,61.73
SRR23876569,rooA,9.26,3.68
SRR23876569,rover,9.97,4.79
SRR23876569,Rt1a,11.06,4.31
SRR23876569,Rt1b,35.80,15.54
SRR23876569,S-element,33.28,8.20
SRR23876569,S2,6.43,2.21
SRR23876569,springer,12.53,5.73
SRR23876569,Stalker,30.97,1.21
SRR23876569,Stalker2,22.33,10.61
SRR23876569,Stalker4,37.20,0.67
SRR23876569,Tabor,19.03,9.92
SRR23876569,TAHRE,3.52,1.50
SRR23876569,TART-A,1.29,0.53
SRR23876569,TART-B,3.30,1.23
SRR23876569,TART-C,0.91,0.39
SRR23876569,Tc1-2,13.60,6.70
SRR23876569,Tc1_DM,19.56,9.04
SRR23876569,Tc3,1.97,0.17
SRR23876569,Tirant,0.13,0.02
SRR23876569,Tom,3.36,1.15
SRR23876569,transib1,4.39,2.35
SRR23876569,Transib2,17.04,8.36
SRR23876569,transib3,6.08,2.84
SRR23876569,transib4,2.43,1.12
SRR23876569,Transib5,6.02,2.99
SRR23876569,Transpac,33.13,19.54
SRR23876569,X-element,10.99,1.71
SRR23876569,ZAM,2.81,1.21
Sample,TE,All_reads,HQ_reads
SRR23876586,1360,130.92,54.37
SRR23876586,6,53.17,27.44
SRR23876586,1731,35.03,16.05
SRR23876586,297,49.21,24.88
SRR23876586,412,29.06,11.97
SRR23876586,accord,10.82,5.19
SRR23876586,accord2,9.91,4.36
SRR23876586,Baggins1,26.02,10.20
SRR23876586,Bari1,59.01,35.16
SRR23876586,Bari2,2.45,1.13
SRR23876586,BEL,18.92,8.62
SRR23876586,Bica,13.59,7.14
SRR23876586,blood,27.68,15.50
SRR23876586,BS,18.61,6.26
SRR23876586,BS2,8.71,0.50
SRR23876586,BS3,8.38,2.54
SRR23876586,BS4,1.35,0.65
SRR23876586,Burdock,12.42,6.25
SRR23876586,Chimpo,15.45,6.81
SRR23876586,Chouto,9.07,3.57
SRR23876586,Circe,29.16,13.61
SRR23876586,copia,67.89,38.38
SRR23876586,copia2,10.30,0.08
SRR23876586,diver,13.78,5.71
SRR23876586,diver2,15.12,4.67
SRR23876586,Dm88,10.98,0.02
SRR23876586,dmel_Antennapedia,1.02,0.60
SRR23876586,dmel_Osi6,0.86,0.49
SRR23876586,dmel_wingless,0.98,0.54
SRR23876586,DMRT1A,93.18,40.82
SRR23876586,DMRT1C,3.63,1.06
SRR23876586,DNAREP1,123.86,13.99
SRR23876586,DNAREP1-like,6.52,0.62
SRR23876586,Doc,101.48,54.72
SRR23876586,Doc2,24.86,12.54
SRR23876586,Doc3,26.52,11.17
SRR23876586,Doc4,4.82,1.65
SRR23876586,Doc5,11.83,5.23
SRR23876586,F-element,111.39,20.91
SRR23876586,family-0_Copia-like,4.75,0.72
SRR23876586,family-0_MULE-NOF,1742.72,550.90
SRR23876586,family-100_HMS-beagle,4.56,2.47
SRR23876586,family-105_gypsy,1.11,0.60
SRR23876586,family-110_gypsy_SAP,31.67,16.29
