Sample,TE,All_reads,HQ_reads
SRR14138507,RT1C,31.42,21.45
SRR14138507,S2,0.33,0.16
SRR14138507,SGM,0.14,0.00
SRR14138507,SPOCK,0.00,0.00
SRR14138507,SPRINGER,1.13,0.27
SRR14138507,STALKER,3.28,0.13
SRR14138507,STALKER2,8.19,6.30
SRR14138507,STALKER3,0.00,0.00
SRR14138507,STALKER4,4.24,0.07
SRR14138507,TABOR,10.35,8.44
SRR14138507,TAHRE,2.15,0.86
SRR14138507,TAKR1A2,0.00,0.00
SRR14138507,TARTC,0.25,0.00
SRR14138507,TARTVIR,0.46,0.01
SRR14138507,TARTYAK,0.21,0.00
SRR14138507,TC1,18.29,13.64
SRR14138507,TC1-2,9.69,7.98
SRR14138507,TC3,0.01,0.00
SRR14138507,Tinker,6.56,6.03
SRR14138507,TIRANT,7.30,5.99
SRR14138507,TRANSIB1,12.84,10.89
SRR14138507,TRANSIB2,26.76,22.96
SRR14138507,TRANSIB3,1.37,1.01
SRR14138507,TRANSIB4,1.65,1.05
SRR14138507,TV1,0.00,0.00
SRR14138507,U73803,0.00,0.00
SRR14138507,VEGE,0.00,0.00
SRR14138507,VIRUVIR,0.00,0.00
SRR14138507,WORF,0.00,0.00
SRR14138507,YAKHETA,0.00,0.00
