Sample,TE,All_reads,HQ_reads
SRR5860660,DMMDG3,4.89,3.66
SRR5860660,DMPOGOR11,0.00,0.00
SRR5860660,DMREPG,4.73,2.65
SRR5860660,DMRER1DM,121.67,93.69
SRR5860660,DMRER2DM,24.77,22.98
SRR5860660,DMRTMGD1,3.28,2.31
SRR5860660,DMTHB1,14.97,7.93
SRR5860660,DMTN1731,9.28,8.38
SRR5860660,DMTNFB,22.18,8.21
SRR5860660,DMTOM1_LTR,25.15,20.12
SRR5860660,DMTRAM,0.00,0.00
SRR5860660,DMTRDNA,12.19,5.67
SRR5860660,DMTRIM,0.00,0.00
SRR5860660,DMU89994,8.96,7.95
SRR5860660,DMW1DOC,10.44,9.32
SRR5860660,DMZAM,3.59,2.87
SRR5860660,DNTOMRETA,0.21,0.01
SRR5860660,DOC2,12.97,12.41
SRR5860660,DOC3,20.47,17.65
SRR5860660,DOC4,2.12,1.60
SRR5860660,DOC5,5.33,4.20
SRR5860660,DPSEMINIME,0.03,0.00
SRR5860660,dsec_Antennapedia,0.93,0.92
SRR5860660,dsec_Osi6,0.99,0.98
SRR5860660,dsec_wingless,1.07,1.07
SRR5860660,DSRN,12.64,7.69
SRR5860660,DSV28T24,0.00,0.00
SRR5860660,DTEII,1.05,0.19
SRR5860660,DV26847,0.35,0.00
SRR5860660,DV49102,0.00,0.00
SRR5860660,DVRPPDV,0.00,0.00
SRR5860660,DVULYSS,0.00,0.00
SRR5860660,F,62.16,58.44
SRR5860660,FB,1.71,1.29
SRR5860660,FROGGER,1.11,0.85
SRR5860660,FW2,4.72,3.82
SRR5860660,FW3,1.65,1.18
SRR5860660,G2,7.31,3.97
SRR5860660,G3,0.36,0.11
SRR5860660,G4_DM,3.58,3.09
SRR5860660,G5_DM,50.69,42.04
SRR5860660,G5A,17.80,12.20
SRR5860660,G6_DM,108.45,104.89
SRR5860660,G7,0.37,0.19
SRR5860660,GALILEO,0.00,0.00
SRR5860660,GEM,0.08,0.00
SRR5860660,GTWIN,9.75,5.46
SRR5860660,gypsy-29-dsim,0.03,0.00
SRR5860660,gypsy-7-dsim,0.86,0.08
SRR5860660,GYPSY10,4.06,2.55
SRR5860660,GYPSY11,1.55,0.61
SRR5860660,GYPSY12,12.32,6.47
SRR5860660,GYPSY2,0.65,0.19
SRR5860660,GYPSY3,2.38,1.07
SRR5860660,GYPSY4,5.08,4.45
SRR5860660,GYPSY5,0.75,0.09
SRR5860660,GYPSY6,0.09,0.00
SRR5860660,GYPSY7,1.15,0.77
SRR5860660,GYPSY8,11.04,4.42
SRR5860660,GYPSY9,1.54,0.88
SRR5860660,HEL,18.43,17.15
SRR5860660,HELITRON1_DM,0.00,0.00
SRR5860660,HETAVIR,0.00,0.00
SRR5860660,HOPPER2,1.11,0.25
SRR5860660,INE1,55.98,11.61
SRR5860660,INVADER,7.64,5.50
SRR5860660,INVADER2,18.93,17.12
SRR5860660,INVADER3,19.43,17.40
SRR5860660,INVADER4,1.66,0.62
SRR5860660,INVADER5,0.76,0.26
SRR5860660,INVADER6,10.55,8.56
SRR5860660,ISBU1,0.21,0.00
SRR5860660,ISBU2,0.03,0.00
SRR5860660,ISBU3,0.00,0.00
SRR5860660,IVK,7.71,6.45
SRR5860660,JOCKEY2,4.47,2.81
SRR5860660,JUAN,13.41,13.32
SRR5860660,KEPLER,1.59,0.00
SRR5860660,LOOPER1_DM,0.94,0.65
SRR5860660,M14653,0.75,0.00
SRR5860660,MAR,0.00,0.00
SRR5860660,MARINER2,5.09,3.69
SRR5860660,McCLINTOCK,7.74,6.80
SRR5860660,MD106_gypsy6_Dse,19.65,16.50
SRR5860660,MERCR1A3,0.00,0.00
SRR5860660,NEOR1A,0.50,0.00
SRR5860660,NETR1B,0.00,0.00
SRR5860660,NEWTON,0.00,0.00
SRR5860660,OPUS,11.60,9.61
SRR5860660,OSV,15.03,6.10
SRR5860660,P_M,0.00,0.00
SRR5860660,P_O,0.00,0.00
SRR5860660,P_T,0.02,0.00
SRR5860660,PPI251,0.00,0.00
SRR5860660,Q,9.80,0.09
SRR5860660,QBERT,5.34,4.10
SRR5860660,QUASIMODO,0.22,0.00
SRR5860660,R1-2,2.47,1.45
SRR5860660,ROOA_LTR,16.16,11.75
SRR5860660,ROVER,0.49,0.08
SRR5860660,ROXELEMENT,43.07,38.80
SRR5860660,RT1B,36.33,29.85
SRR5860660,RT1C,35.37,24.04
SRR5860660,S2,0.44,0.21
SRR5860660,SGM,0.18,0.00
SRR5860660,SPOCK,0.00,0.00
SRR5860660,SPRINGER,1.05,0.26
SRR5860660,STALKER,2.78,0.12
SRR5860660,STALKER2,6.61,5.03
SRR5860660,STALKER3,0.00,0.00
SRR5860660,STALKER4,3.59,0.08
SRR5860660,TABOR,8.93,7.53
SRR5860660,TAHRE,2.24,0.90
SRR5860660,TAKR1A2,0.00,0.00
SRR5860660,TARTC,0.27,0.00
SRR5860660,TARTVIR,0.57,0.01
SRR5860660,TARTYAK,0.22,0.00
SRR5860660,TC1,18.22,13.75
SRR5860660,TC1-2,8.34,6.91
SRR5860660,TC3,0.00,0.00
SRR5860660,Tinker,7.43,6.87
SRR5860660,TIRANT,6.56,5.34
SRR5860660,TRANSIB1,10.69,9.06
SRR5860660,TRANSIB2,24.35,21.02
SRR5860660,TRANSIB3,1.20,0.91
SRR5860660,TRANSIB4,1.45,0.95
SRR5860660,TV1,0.00,0.00
SRR5860660,U73803,0.00,0.00
SRR5860660,VEGE,0.00,0.00
SRR5860660,VIRUVIR,0.00,0.00
SRR5860660,WORF,0.00,0.00
SRR5860660,YAKHETA,0.00,0.00
