Sample,TE,All_reads,HQ_reads
SRR14138506,TARTC,0.23,0.00
SRR14138506,TARTVIR,0.47,0.01
SRR14138506,TARTYAK,0.22,0.00
SRR14138506,TC1,18.44,13.73
SRR14138506,TC1-2,9.49,7.83
SRR14138506,TC3,0.00,0.00
SRR14138506,Tinker,6.76,6.24
SRR14138506,TIRANT,7.64,6.29
SRR14138506,TRANSIB1,12.92,10.99
SRR14138506,TRANSIB2,27.47,23.72
SRR14138506,TRANSIB3,1.46,1.08
SRR14138506,TRANSIB4,1.58,0.99
SRR14138506,TV1,0.00,0.00
SRR14138506,U73803,0.00,0.00
SRR14138506,VEGE,0.00,0.00
SRR14138506,VIRUVIR,0.00,0.00
SRR14138506,WORF,0.00,0.00
SRR14138506,YAKHETA,0.00,0.00
