Sample,TE,All_reads,HQ_reads
SRR11846555,BEL_7_DAn_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_7_DBp_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_7_DMoj_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_7_DPe_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_7_DPer_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_7_DRh_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_7_DTa_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_7_DWil_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_8_DAn_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_8_DBp_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_8_DEl_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_8_DMo_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_8_DPe_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_8_DTa_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_8_DWil_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_9_DAn_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_9_DBp_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_9_DEl_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_9_DTa_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_9_DWil_I_LTR_Pao,0.00,0.00
SRR11846555,BEL_I_LTR_Pao,13.44,13.01
SRR11846555,Bica_I_LTR_Gypsy,11.02,10.31
SRR11846555,Bilbo_Non_LTR_retrotransposon_LOA,0.00,0.00
SRR11846555,BLASTOPIA_I_LTR_Gypsy,21.20,20.75
SRR11846555,BLOOD_I_LTR_Gypsy,31.59,31.00
SRR11846555,BS2_Non_LTR_retrotransposon_Jockey,16.20,13.59
SRR11846555,BS3_DM_Non_LTR_retrotransposon_Jockey,11.83,8.66
SRR11846555,BS_Non_LTR_retrotransposon_Jockey,11.29,10.31
SRR11846555,BURDOCK_I_LTR_Gypsy,11.67,11.02
SRR11846555,Chapaev3_1_DA_DNA_CMC_Chapaev_3,0.00,0.00
SRR11846555,Chapaev3_1_DW_DNA_CMC_Chapaev_3,0.00,0.00
SRR11846555,Chimpo_I_LTR_Gypsy,11.97,11.62
SRR11846555,Chouto_I_LTR_Gypsy,7.71,7.20
SRR11846555,CIRCE_LTR_Gypsy,23.03,18.21
SRR11846555,Copia1_I_DM_LTR_Copia,14.57,14.17
SRR11846555,Copia1_I_Dmoj_LTR_Copia,0.00,0.00
SRR11846555,Copia1_I_Dpse_LTR_Copia,0.00,0.00
SRR11846555,Copia2_I_Dmoj_LTR_Copia,0.00,0.00
SRR11846555,Copia2_I_Dpse_LTR_Copia,0.00,0.00
SRR11846555,Copia2_I_LTR_Copia,20.02,18.83
SRR11846555,Copia_1_DAn_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_1_DBi_I_LTR_Copia,0.09,0.00
SRR11846555,Copia_1_DBp_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_1_DEl_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_1_Deu_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_1_DFi_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_1_DGri_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_1_DPer_I_LTR_Copia,0.01,0.00
SRR11846555,Copia_1_DSe_I_LTR_Copia,2.81,1.39
SRR11846555,Copia_1_DSim_I_LTR_Copia,4.91,4.37
SRR11846555,Copia_1_DTa_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_1_DVir_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_1_DWil_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_1_DYa_I_LTR_Copia,0.59,0.17
SRR11846555,Copia_1_I_DY_LTR_Copia,0.00,0.00
SRR11846555,Copia_29_DP_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_2_DAn_I_LTR_Copia,0.01,0.00
SRR11846555,Copia_2_DBp_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_2_DEl_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_2_Deu_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_2_DGri_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_2_DKi_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_2_DPer_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_2_DTa_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_2_DWil_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_2_DYa_I_LTR_Copia,3.59,2.21
SRR11846555,Copia_3_DAn_I_LTR_Copia,0.03,0.00
SRR11846555,Copia_3_DBp_I_LTR_Copia,1.03,0.54
SRR11846555,Copia_3_DEu_I_LTR_Copia,0.07,0.02
SRR11846555,Copia_3_DGri_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_3_DMoj_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_3_DWil_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_4_DAn_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_4_DGri_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_4_DMoj_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_4_DWil_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_5_DAn_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_5_DWil_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_6_DAn_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_6_DWil_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_7_DAn_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_7_DWil_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_8_DAn_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_8_DWil_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_9_DWil_I_LTR_Copia,0.00,0.00
SRR11846555,Copia_I_LTR_Copia,45.82,43.51
SRR11846555,CR1_10_DTa_Non_LTR_retrotransposon_CR1,18.78,0.07
