"Sample","TE","All_reads","HQ_reads"
"SRR14297796","412","23.66","18.21"
"SRR14297796","BLOOD","16.60","14.60"
"SRR14297796","99_Jockey_Harwich2SLA001","7.57","4.65"
"SRR14297796","08_BARI_Harwich2TOM008","10.27","7.57"
"SRR14297796","62_MDG3_Harwich2SLA001","2.85","1.97"
"SRR14297796","DMHFL1","12.70","11.10"
"SRR14297796","DMIFACA","27.36","24.53"
"SRR14297796","micropia","0.07","0.00"
"SRR14297796","OPUS","22.16","17.38"
"SRR14297796","PPI251","12.92","12.40"
"SRR14297796","Souslik","3.94","2.71"
"SRR14297796","spoink","0.87","0.06"
"SRR14297796","TIRANT","11.27","8.58"
"SRR14297796","TRANSIB1_DNA_CMC_Transib","1.62","1.50"
"SRR14297813","412","14.91","10.94"
"SRR14297813","BLOOD","13.24","11.36"
"SRR14297813","99_Jockey_Harwich2SLA001","4.61","2.95"
"SRR14297813","08_BARI_Harwich2TOM008","3.40","2.44"
"SRR14297813","62_MDG3_Harwich2SLA001","2.30","1.62"
"SRR14297813","DMHFL1","9.77","8.58"
"SRR14297813","DMIFACA","15.07","13.14"
"SRR14297813","micropia","0.08","0.00"
"SRR14297813","OPUS","28.44","21.44"
"SRR14297813","PPI251","8.82","8.52"
"SRR14297813","Souslik","2.21","1.48"
"SRR14297813","spoink","0.63","0.06"
"SRR14297813","TIRANT","6.27","4.29"
"SRR14297813","TRANSIB1_DNA_CMC_Transib","1.09","0.98"
"SRR14297794","412","22.03","16.24"
"SRR14297794","BLOOD","16.37","14.05"
"SRR14297794","99_Jockey_Harwich2SLA001","7.73","4.79"
"SRR14297794","08_BARI_Harwich2TOM008","5.89","4.27"
"SRR14297794","62_MDG3_Harwich2SLA001","4.34","3.08"
"SRR14297794","DMHFL1","54.56","52.44"
"SRR14297794","DMIFACA","16.06","14.20"
"SRR14297794","micropia","0.08","0.00"
"SRR14297794","OPUS","26.35","20.70"
"SRR14297794","PPI251","8.98","8.78"
"SRR14297794","Souslik","2.31","1.49"
"SRR14297794","spoink","0.80","0.07"
"SRR14297794","TIRANT","9.75","6.86"
"SRR14297794","TRANSIB1_DNA_CMC_Transib","1.28","1.16"
"SRR14298002","412","22.41","17.21"
"SRR14298002","BLOOD","25.31","22.16"
"SRR14298002","99_Jockey_Harwich2SLA001","16.44","10.93"
"SRR14298002","08_BARI_Harwich2TOM008","4.27","3.11"
"SRR14298002","62_MDG3_Harwich2SLA001","2.84","1.95"
"SRR14298002","DMHFL1","9.11","7.85"
"SRR14298002","DMIFACA","21.00","19.20"
"SRR14298002","micropia","0.12","0.00"
"SRR14298002","OPUS","27.76","21.81"
"SRR14298002","PPI251","10.54","10.29"
"SRR14298002","Souslik","2.33","1.50"
"SRR14298002","spoink","0.78","0.05"
"SRR14298002","TIRANT","13.24","9.41"
"SRR14298002","TRANSIB1_DNA_CMC_Transib","1.24","1.13"
"SRR14298055","412","16.96","12.44"
"SRR14298055","BLOOD","17.08","14.70"
"SRR14298055","99_Jockey_Harwich2SLA001","7.09","4.50"
"SRR14298055","08_BARI_Harwich2TOM008","6.30","4.64"
"SRR14298055","62_MDG3_Harwich2SLA001","4.54","3.24"
"SRR14298055","DMHFL1","10.19","8.98"
"SRR14298055","DMIFACA","15.66","13.80"
"SRR14298055","micropia","0.09","0.00"
"SRR14298055","OPUS","38.04","29.97"
"SRR14298055","PPI251","11.15","10.66"
"SRR14298055","Souslik","2.71","1.83"
"SRR14298055","spoink","0.53","0.04"
"SRR14298055","TIRANT","10.21","7.39"
"SRR14298055","TRANSIB1_DNA_CMC_Transib","0.76","0.70"
"SRR14298091","412","17.18","12.73"
"SRR14298091","BLOOD","27.90","23.93"
"SRR14298091","99_Jockey_Harwich2SLA001","17.16","10.92"
"SRR14298091","08_BARI_Harwich2TOM008","3.83","2.82"
"SRR14298091","62_MDG3_Harwich2SLA001","4.69","3.37"
"SRR14298091","DMHFL1","64.22","61.69"
"SRR14298091","DMIFACA","15.42","13.66"
"SRR14298091","micropia","0.10","0.00"
"SRR14298091","OPUS","34.29","27.06"
"SRR14298091","PPI251","16.27","15.78"
"SRR14298091","Souslik","2.87","1.90"
"SRR14298091","spoink","1.24","0.06"
"SRR14298091","TIRANT","8.86","6.43"
"SRR14298091","TRANSIB1_DNA_CMC_Transib","0.87","0.78"
"SRR14297456","412","26.13","19.57"
"SRR14297456","BLOOD","18.18","15.48"
"SRR14297456","99_Jockey_Harwich2SLA001","8.17","4.77"
"SRR14297456","08_BARI_Harwich2TOM008","15.92","11.99"
"SRR14297456","62_MDG3_Harwich2SLA001","3.36","2.22"
"SRR14297456","DMHFL1","36.54","34.49"
"SRR14297456","DMIFACA","31.89","28.50"
"SRR14297456","micropia","0.16","0.01"
"SRR14297456","OPUS","37.01","28.75"
"SRR14297456","PPI251","20.17","19.56"
"SRR14297456","Souslik","3.21","2.14"
"SRR14297456","spoink","1.64","0.12"
"SRR14297456","TIRANT","17.13","13.43"
"SRR14297456","TRANSIB1_DNA_CMC_Transib","2.38","2.13"
"SRR14298093","412","13.69","9.91"
"SRR14298093","BLOOD","14.96","12.78"
"SRR14298093","99_Jockey_Harwich2SLA001","11.03","6.67"
"SRR14298093","08_BARI_Harwich2TOM008","4.83","3.57"
"SRR14298093","62_MDG3_Harwich2SLA001","2.46","1.75"
"SRR14298093","DMHFL1","15.61","14.48"
"SRR14298093","DMIFACA","16.78","14.65"
"SRR14298093","micropia","0.12","0.00"
"SRR14298093","OPUS","30.89","24.03"
"SRR14298093","PPI251","14.20","13.71"
"SRR14298093","Souslik","3.80","2.65"
"SRR14298093","spoink","0.70","0.06"
"SRR14298093","TIRANT","6.90","4.95"
"SRR14298093","TRANSIB1_DNA_CMC_Transib","1.16","1.03"
"SRR14306823","412","13.76","9.83"
"SRR14306823","BLOOD","11.61","9.51"
"SRR14306823","99_Jockey_Harwich2SLA001","5.19","2.97"
"SRR14306823","08_BARI_Harwich2TOM008","3.24","2.41"
"SRR14306823","62_MDG3_Harwich2SLA001","3.40","2.46"
"SRR14306823","DMHFL1","13.74","12.46"
"SRR14306823","DMIFACA","17.24","15.27"
"SRR14306823","micropia","0.14","0.00"
"SRR14306823","OPUS","37.60","27.87"
"SRR14306823","PPI251","8.63","8.36"
"SRR14306823","Souslik","4.81","3.32"
"SRR14306823","spoink","0.48","0.05"
"SRR14306823","TIRANT","8.78","6.38"
"SRR14306823","TRANSIB1_DNA_CMC_Transib","0.83","0.75"
"SRR14306826","412","16.19","11.84"
"SRR14306826","BLOOD","11.90","10.06"
"SRR14306826","99_Jockey_Harwich2SLA001","11.82","7.34"
"SRR14306826","08_BARI_Harwich2TOM008","6.42","4.78"
"SRR14306826","62_MDG3_Harwich2SLA001","4.73","3.39"
"SRR14306826","DMHFL1","19.67","17.86"
"SRR14306826","DMIFACA","17.69","15.53"
"SRR14306826","micropia","0.12","0.01"
"SRR14306826","OPUS","39.09","31.07"
"SRR14306826","PPI251","8.87","8.57"
"SRR14306826","Souslik","3.20","2.18"
"SRR14306826","spoink","0.64","0.06"
"SRR14306826","TIRANT","6.76","4.74"
"SRR14306826","TRANSIB1_DNA_CMC_Transib","1.16","1.02"
"SRR14306827","412","23.56","17.78"
"SRR14306827","BLOOD","19.92","17.25"
"SRR14306827","99_Jockey_Harwich2SLA001","8.85","5.41"
"SRR14306827","08_BARI_Harwich2TOM008","8.98","6.56"
"SRR14306827","62_MDG3_Harwich2SLA001","1.77","1.20"
"SRR14306827","DMHFL1","41.64","39.40"
"SRR14306827","DMIFACA","24.87","22.22"
"SRR14306827","micropia","0.13","0.00"
"SRR14306827","OPUS","41.12","34.20"
"SRR14306827","PPI251","34.08","32.34"
"SRR14306827","Souslik","2.81","1.86"
"SRR14306827","spoink","0.92","0.09"
"SRR14306827","TIRANT","13.20","10.20"
"SRR14306827","TRANSIB1_DNA_CMC_Transib","1.52","1.37"
"SRR14306825","412","30.29","23.51"
"SRR14306825","BLOOD","23.90","20.57"
"SRR14306825","99_Jockey_Harwich2SLA001","10.96","6.63"
"SRR14306825","08_BARI_Harwich2TOM008","11.34","8.41"
"SRR14306825","62_MDG3_Harwich2SLA001","2.70","1.78"
"SRR14306825","DMHFL1","16.88","15.31"
"SRR14306825","DMIFACA","35.86","32.03"
"SRR14306825","micropia","0.17","0.01"
"SRR14306825","OPUS","24.59","20.18"
"SRR14306825","PPI251","18.15","17.68"
"SRR14306825","Souslik","3.64","2.42"
"SRR14306825","spoink","0.89","0.08"
"SRR14306825","TIRANT","12.26","9.50"
"SRR14306825","TRANSIB1_DNA_CMC_Transib","2.99","2.66"
"SRR14306829","412","15.98","11.51"
"SRR14306829","BLOOD","15.74","13.58"
"SRR14306829","99_Jockey_Harwich2SLA001","14.99","9.11"
"SRR14306829","08_BARI_Harwich2TOM008","4.26","3.15"
"SRR14306829","62_MDG3_Harwich2SLA001","3.08","2.23"
"SRR14306829","DMHFL1","9.73","8.20"
"SRR14306829","DMIFACA","19.93","17.05"
"SRR14306829","micropia","0.14","0.00"
"SRR14306829","OPUS","30.78","23.90"
"SRR14306829","PPI251","9.47","9.12"
"SRR14306829","Souslik","4.28","2.96"
"SRR14306829","spoink","0.70","0.05"
"SRR14306829","TIRANT","10.41","7.18"
"SRR14306829","TRANSIB1_DNA_CMC_Transib","1.14","1.02"
"SRR14306830","412","12.62","9.04"
"SRR14306830","BLOOD","12.81","10.99"
"SRR14306830","99_Jockey_Harwich2SLA001","9.52","6.60"
"SRR14306830","08_BARI_Harwich2TOM008","2.88","2.02"
"SRR14306830","62_MDG3_Harwich2SLA001","4.10","3.03"
"SRR14306830","DMHFL1","14.18","12.98"
"SRR14306830","DMIFACA","19.51","17.37"
"SRR14306830","micropia","0.12","0.00"
"SRR14306830","OPUS","27.46","20.76"
"SRR14306830","PPI251","19.36","18.89"
"SRR14306830","Souslik","3.36","2.20"
"SRR14306830","spoink","0.67","0.06"
"SRR14306830","TIRANT","6.20","4.03"
"SRR14306830","TRANSIB1_DNA_CMC_Transib","1.12","1.01"
"SRR14298105","412","14.92","10.66"
"SRR14298105","BLOOD","12.31","10.40"
"SRR14298105","99_Jockey_Harwich2SLA001","5.00","3.31"
"SRR14298105","08_BARI_Harwich2TOM008","2.96","2.14"
"SRR14298105","62_MDG3_Harwich2SLA001","3.48","2.54"
"SRR14298105","DMHFL1","36.52","34.77"
"SRR14298105","DMIFACA","14.63","12.67"
"SRR14298105","micropia","0.12","0.01"
"SRR14298105","OPUS","36.22","28.60"
"SRR14298105","PPI251","9.32","8.90"
"SRR14298105","Souslik","4.00","2.71"
"SRR14298105","spoink","1.20","0.06"
"SRR14298105","TIRANT","9.20","6.69"
"SRR14298105","TRANSIB1_DNA_CMC_Transib","0.72","0.64"
"SRR14306822","412","22.10","16.63"
"SRR14306822","BLOOD","24.90","21.77"
"SRR14306822","99_Jockey_Harwich2SLA001","10.18","5.82"
"SRR14306822","08_BARI_Harwich2TOM008","11.61","8.62"
"SRR14306822","62_MDG3_Harwich2SLA001","2.00","1.35"
"SRR14306822","DMHFL1","15.28","13.54"
"SRR14306822","DMIFACA","34.90","30.38"
"SRR14306822","micropia","12.88","12.09"
"SRR14306822","OPUS","26.66","20.60"
"SRR14306822","PPI251","29.62","28.49"
"SRR14306822","Souslik","2.65","1.76"
"SRR14306822","spoink","18.39","13.32"
"SRR14306822","TIRANT","10.22","7.72"
"SRR14306822","TRANSIB1_DNA_CMC_Transib","2.34","2.09"
"SRR14306824","412","17.57","12.88"
"SRR14306824","BLOOD","19.49","16.77"
"SRR14306824","99_Jockey_Harwich2SLA001","7.06","4.16"
"SRR14306824","08_BARI_Harwich2TOM008","7.99","5.89"
"SRR14306824","62_MDG3_Harwich2SLA001","2.18","1.56"
"SRR14306824","DMHFL1","61.07","58.78"
"SRR14306824","DMIFACA","19.21","16.80"
"SRR14306824","micropia","0.10","0.01"
"SRR14306824","OPUS","34.48","28.28"
"SRR14306824","PPI251","16.59","15.90"
"SRR14306824","Souslik","3.00","2.04"
"SRR14306824","spoink","0.87","0.06"
"SRR14306824","TIRANT","7.69","5.69"
"SRR14306824","TRANSIB1_DNA_CMC_Transib","1.42","1.28"
"SRR14306828","412","22.28","16.55"
"SRR14306828","BLOOD","24.35","21.17"
"SRR14306828","99_Jockey_Harwich2SLA001","16.97","9.99"
"SRR14306828","08_BARI_Harwich2TOM008","7.10","5.28"
"SRR14306828","62_MDG3_Harwich2SLA001","2.54","1.81"
"SRR14306828","DMHFL1","46.82","44.39"
"SRR14306828","DMIFACA","21.64","18.75"
"SRR14306828","micropia","0.12","0.00"
"SRR14306828","OPUS","26.07","20.35"
"SRR14306828","PPI251","14.29","13.93"
"SRR14306828","Souslik","4.45","3.01"
"SRR14306828","spoink","0.99","0.10"
"SRR14306828","TIRANT","10.62","7.66"
"SRR14306828","TRANSIB1_DNA_CMC_Transib","1.66","1.49"
"SRR14306831","412","21.16","15.23"
"SRR14306831","BLOOD","15.55","12.55"
"SRR14306831","99_Jockey_Harwich2SLA001","8.19","5.72"
"SRR14306831","08_BARI_Harwich2TOM008","2.86","2.03"
"SRR14306831","62_MDG3_Harwich2SLA001","3.64","2.65"
"SRR14306831","DMHFL1","41.04","39.53"
"SRR14306831","DMIFACA","20.63","18.61"
"SRR14306831","micropia","0.14","0.00"
"SRR14306831","OPUS","24.80","19.13"
"SRR14306831","PPI251","14.84","14.19"
"SRR14306831","Souslik","3.38","2.28"
"SRR14306831","spoink","0.62","0.07"
"SRR14306831","TIRANT","8.42","5.81"
"SRR14306831","TRANSIB1_DNA_CMC_Transib","1.02","0.91"
"SRR14306842","412","32.62","25.47"
"SRR14306842","BLOOD","22.77","19.63"
"SRR14306842","99_Jockey_Harwich2SLA001","8.30","5.36"
"SRR14306842","08_BARI_Harwich2TOM008","10.27","7.67"
"SRR14306842","62_MDG3_Harwich2SLA001","2.36","1.57"
"SRR14306842","DMHFL1","49.94","47.59"
"SRR14306842","DMIFACA","32.84","28.60"
"SRR14306842","micropia","0.13","0.00"
"SRR14306842","OPUS","27.09","22.35"
"SRR14306842","PPI251","13.33","12.88"
"SRR14306842","Souslik","4.41","2.89"
"SRR14306842","spoink","1.05","0.10"
"SRR14306842","TIRANT","14.46","11.38"
"SRR14306842","TRANSIB1_DNA_CMC_Transib","3.01","2.73"
"SRR14306841","412","18.12","13.34"
"SRR14306841","BLOOD","20.09","17.76"
"SRR14306841","99_Jockey_Harwich2SLA001","10.49","6.92"
"SRR14306841","08_BARI_Harwich2TOM008","7.32","5.39"
"SRR14306841","62_MDG3_Harwich2SLA001","2.08","1.40"
"SRR14306841","DMHFL1","33.08","31.07"
"SRR14306841","DMIFACA","27.82","24.31"
"SRR14306841","micropia","0.11","0.00"
"SRR14306841","OPUS","23.77","18.33"
"SRR14306841","PPI251","10.03","9.70"
"SRR14306841","Souslik","3.79","2.58"
"SRR14306841","spoink","1.19","0.06"
"SRR14306841","TIRANT","7.77","5.68"
"SRR14306841","TRANSIB1_DNA_CMC_Transib","1.87","1.66"
"SRR14306844","412","29.47","21.94"
"SRR14306844","BLOOD","34.51","30.29"
"SRR14306844","99_Jockey_Harwich2SLA001","6.88","4.12"
"SRR14306844","08_BARI_Harwich2TOM008","21.76","16.09"
"SRR14306844","62_MDG3_Harwich2SLA001","3.47","2.30"
"SRR14306844","DMHFL1","60.81","57.59"
"SRR14306844","DMIFACA","37.77","32.13"
"SRR14306844","micropia","0.15","0.01"
"SRR14306844","OPUS","27.19","21.45"
"SRR14306844","PPI251","28.41","26.98"
"SRR14306844","Souslik","3.54","2.26"
"SRR14306844","spoink","1.76","0.11"
"SRR14306844","TIRANT","15.69","12.24"
"SRR14306844","TRANSIB1_DNA_CMC_Transib","2.97","2.67"
"SRR14306847","412","22.80","16.98"
"SRR14306847","BLOOD","16.98","14.80"
"SRR14306847","99_Jockey_Harwich2SLA001","8.15","4.86"
"SRR14306847","08_BARI_Harwich2TOM008","5.56","4.16"
"SRR14306847","62_MDG3_Harwich2SLA001","1.61","1.12"
"SRR14306847","DMHFL1","64.53","62.10"
"SRR14306847","DMIFACA","19.97","17.19"
"SRR14306847","micropia","0.10","0.01"
"SRR14306847","OPUS","24.93","19.33"
"SRR14306847","PPI251","34.64","33.63"
"SRR14306847","Souslik","3.42","2.33"
"SRR14306847","spoink","0.97","0.06"
"SRR14306847","TIRANT","10.72","7.67"
"SRR14306847","TRANSIB1_DNA_CMC_Transib","1.57","1.43"
"SRR14306850","412","28.61","22.07"
"SRR14306850","BLOOD","17.80","15.23"
"SRR14306850","99_Jockey_Harwich2SLA001","10.22","6.27"
"SRR14306850","08_BARI_Harwich2TOM008","8.42","6.09"
"SRR14306850","62_MDG3_Harwich2SLA001","3.25","2.14"
"SRR14306850","DMHFL1","28.01","26.14"
"SRR14306850","DMIFACA","30.26","26.44"
"SRR14306850","micropia","0.14","0.00"
"SRR14306850","OPUS","21.67","17.05"
"SRR14306850","PPI251","36.35","34.69"
"SRR14306850","Souslik","3.17","2.08"
"SRR14306850","spoink","0.87","0.09"
"SRR14306850","TIRANT","10.27","8.14"
"SRR14306850","TRANSIB1_DNA_CMC_Transib","2.89","2.59"
"SRR14306821","412","54.81","44.69"
"SRR14306821","BLOOD","62.52","56.74"
"SRR14306821","99_Jockey_Harwich2SLA001","17.06","11.40"
"SRR14306821","08_BARI_Harwich2TOM008","13.19","9.39"
"SRR14306821","62_MDG3_Harwich2SLA001","8.44","3.73"
"SRR14306821","DMHFL1","48.35","44.22"
"SRR14306821","DMIFACA","54.98","46.75"
"SRR14306821","micropia","0.07","0.01"
"SRR14306821","OPUS","20.29","18.22"
"SRR14306821","PPI251","25.21","24.66"
"SRR14306821","Souslik","3.05","1.99"
"SRR14306821","spoink","1.60","0.21"
"SRR14306821","TIRANT","16.58","14.12"
"SRR14306821","TRANSIB1_DNA_CMC_Transib","6.45","5.81"
"SRR14306843","412","22.91","17.24"
"SRR14306843","BLOOD","20.76","18.10"
"SRR14306843","99_Jockey_Harwich2SLA001","10.73","7.04"
"SRR14306843","08_BARI_Harwich2TOM008","8.70","6.46"
"SRR14306843","62_MDG3_Harwich2SLA001","1.89","1.30"
"SRR14306843","DMHFL1","24.80","22.97"
"SRR14306843","DMIFACA","29.35","25.92"
"SRR14306843","micropia","0.10","0.00"
"SRR14306843","OPUS","23.96","19.21"
"SRR14306843","PPI251","14.32","13.96"
"SRR14306843","Souslik","4.34","3.01"
"SRR14306843","spoink","1.15","0.08"
"SRR14306843","TIRANT","12.72","9.84"
"SRR14306843","TRANSIB1_DNA_CMC_Transib","2.39","2.14"
"SRR14306845","412","26.30","19.76"
"SRR14306845","BLOOD","24.63","21.46"
"SRR14306845","99_Jockey_Harwich2SLA001","11.13","8.09"
"SRR14306845","08_BARI_Harwich2TOM008","6.61","4.88"
"SRR14306845","62_MDG3_Harwich2SLA001","2.22","1.48"
"SRR14306845","DMHFL1","28.09","26.12"
"SRR14306845","DMIFACA","22.12","19.14"
"SRR14306845","micropia","0.09","0.00"
"SRR14306845","OPUS","22.77","18.19"
"SRR14306845","PPI251","11.51","11.19"
"SRR14306845","Souslik","3.53","2.39"
"SRR14306845","spoink","0.97","0.07"
"SRR14306845","TIRANT","7.32","5.48"
"SRR14306845","TRANSIB1_DNA_CMC_Transib","2.14","1.94"
"SRR14306846","412","20.47","15.21"
"SRR14306846","BLOOD","16.82","14.41"
"SRR14306846","99_Jockey_Harwich2SLA001","10.08","6.38"
"SRR14306846","08_BARI_Harwich2TOM008","6.52","4.83"
"SRR14306846","62_MDG3_Harwich2SLA001","2.23","1.51"
"SRR14306846","DMHFL1","30.19","28.34"
"SRR14306846","DMIFACA","21.54","18.72"
"SRR14306846","micropia","0.10","0.00"
"SRR14306846","OPUS","28.55","22.70"
"SRR14306846","PPI251","15.01","14.68"
"SRR14306846","Souslik","3.40","2.33"
"SRR14306846","spoink","1.03","0.08"
"SRR14306846","TIRANT","12.55","8.96"
"SRR14306846","TRANSIB1_DNA_CMC_Transib","1.91","1.73"
"SRR14306848","412","22.15","16.49"
"SRR14306848","BLOOD","15.34","13.13"
"SRR14306848","99_Jockey_Harwich2SLA001","5.89","4.26"
"SRR14306848","08_BARI_Harwich2TOM008","8.77","6.55"
"SRR14306848","62_MDG3_Harwich2SLA001","1.93","1.34"
"SRR14306848","DMHFL1","26.80","24.66"
"SRR14306848","DMIFACA","31.36","28.12"
"SRR14306848","micropia","0.09","0.00"
"SRR14306848","OPUS","51.43","39.39"
"SRR14306848","PPI251","13.56","13.09"
"SRR14306848","Souslik","3.60","2.46"
"SRR14306848","spoink","1.02","0.08"
"SRR14306848","TIRANT","10.44","7.64"
"SRR14306848","TRANSIB1_DNA_CMC_Transib","1.84","1.64"
"SRR14306849","412","27.13","20.61"
"SRR14306849","BLOOD","23.95","20.68"
"SRR14306849","99_Jockey_Harwich2SLA001","9.10","5.99"
"SRR14306849","08_BARI_Harwich2TOM008","12.25","8.92"
"SRR14306849","62_MDG3_Harwich2SLA001","2.45","1.66"
"SRR14306849","DMHFL1","38.32","35.99"
"SRR14306849","DMIFACA","31.69","27.64"
"SRR14306849","micropia","0.13","0.00"
"SRR14306849","OPUS","27.56","22.41"
"SRR14306849","PPI251","14.09","13.62"
"SRR14306849","Souslik","4.33","2.89"
"SRR14306849","spoink","0.87","0.08"
"SRR14306849","TIRANT","11.02","8.44"
"SRR14306849","TRANSIB1_DNA_CMC_Transib","2.82","2.52"
"SRR14306833","412","27.64","20.75"
"SRR14306833","BLOOD","15.90","13.90"
"SRR14306833","99_Jockey_Harwich2SLA001","12.87","7.93"
"SRR14306833","08_BARI_Harwich2TOM008","6.41","4.70"
"SRR14306833","62_MDG3_Harwich2SLA001","2.99","2.09"
"SRR14306833","DMHFL1","8.68","7.41"
"SRR14306833","DMIFACA","21.91","19.49"
"SRR14306833","micropia","0.10","0.02"
"SRR14306833","OPUS","32.22","24.38"
"SRR14306833","PPI251","19.85","19.37"
"SRR14306833","Souslik","3.61","2.58"
"SRR14306833","spoink","0.86","0.05"
"SRR14306833","TIRANT","11.10","8.47"
"SRR14306833","TRANSIB1_DNA_CMC_Transib","1.35","1.19"
"SRR14306835","412","24.57","17.88"
"SRR14306835","BLOOD","29.29","25.28"
"SRR14306835","99_Jockey_Harwich2SLA001","16.91","10.74"
"SRR14306835","08_BARI_Harwich2TOM008","12.54","9.30"
"SRR14306835","62_MDG3_Harwich2SLA001","2.87","1.98"
"SRR14306835","DMHFL1","17.86","16.01"
"SRR14306835","DMIFACA","31.81","27.79"
"SRR14306835","micropia","0.17","0.01"
"SRR14306835","OPUS","48.27","42.88"
"SRR14306835","PPI251","19.55","18.92"
"SRR14306835","Souslik","5.64","3.84"
"SRR14306835","spoink","0.94","0.11"
"SRR14306835","TIRANT","12.02","9.20"
"SRR14306835","TRANSIB1_DNA_CMC_Transib","2.81","2.53"
"SRR14306837","412","20.26","15.16"
"SRR14306837","BLOOD","20.67","18.19"
"SRR14306837","99_Jockey_Harwich2SLA001","8.04","4.86"
"SRR14306837","08_BARI_Harwich2TOM008","5.39","3.90"
"SRR14306837","62_MDG3_Harwich2SLA001","2.81","1.91"
"SRR14306837","DMHFL1","14.30","12.20"
"SRR14306837","DMIFACA","26.50","23.39"
"SRR14306837","micropia","0.10","0.01"
"SRR14306837","OPUS","25.52","19.37"
"SRR14306837","PPI251","12.95","12.67"
"SRR14306837","Souslik","3.49","2.36"
"SRR14306837","spoink","1.23","0.08"
"SRR14306837","TIRANT","9.11","6.80"
"SRR14306837","TRANSIB1_DNA_CMC_Transib","2.03","1.81"
"SRR14306838","412","21.35","16.43"
"SRR14306838","BLOOD","10.73","9.15"
"SRR14306838","99_Jockey_Harwich2SLA001","15.55","10.35"
"SRR14306838","08_BARI_Harwich2TOM008","2.42","1.71"
"SRR14306838","62_MDG3_Harwich2SLA001","4.98","3.82"
"SRR14306838","DMHFL1","61.69","59.13"
"SRR14306838","DMIFACA","15.26","13.71"
"SRR14306838","micropia","0.12","0.00"
"SRR14306838","OPUS","39.50","30.10"
"SRR14306838","PPI251","29.93","29.02"
"SRR14306838","Souslik","2.49","1.69"
"SRR14306838","spoink","0.47","0.04"
"SRR14306838","TIRANT","5.40","3.68"
"SRR14306838","TRANSIB1_DNA_CMC_Transib","0.62","0.54"
"SRR14306834","412","22.73","16.66"
"SRR14306834","BLOOD","23.15","20.22"
"SRR14306834","99_Jockey_Harwich2SLA001","4.61","2.92"
"SRR14306834","08_BARI_Harwich2TOM008","8.15","6.01"
"SRR14306834","62_MDG3_Harwich2SLA001","2.91","2.01"
"SRR14306834","DMHFL1","18.26","16.33"
"SRR14306834","DMIFACA","28.19","25.13"
"SRR14306834","micropia","0.11","0.00"
"SRR14306834","OPUS","26.57","20.79"
"SRR14306834","PPI251","12.28","11.89"
"SRR14306834","Souslik","3.40","2.25"
"SRR14306834","spoink","0.97","0.06"
"SRR14306834","TIRANT","9.55","7.23"
"SRR14306834","TRANSIB1_DNA_CMC_Transib","2.14","1.95"
"SRR14306832","412","22.74","16.60"
"SRR14306832","BLOOD","13.48","11.72"
"SRR14306832","99_Jockey_Harwich2SLA001","17.91","11.04"
"SRR14306832","08_BARI_Harwich2TOM008","5.74","4.13"
"SRR14306832","62_MDG3_Harwich2SLA001","3.20","2.17"
"SRR14306832","DMHFL1","10.73","9.29"
"SRR14306832","DMIFACA","29.44","25.35"
"SRR14306832","micropia","0.10","0.00"
"SRR14306832","OPUS","28.82","22.21"
"SRR14306832","PPI251","40.49","39.04"
"SRR14306832","Souslik","3.63","2.55"
"SRR14306832","spoink","0.79","0.04"
"SRR14306832","TIRANT","7.85","5.67"
"SRR14306832","TRANSIB1_DNA_CMC_Transib","1.61","1.46"
"SRR14306836","412","27.20","20.45"
"SRR14306836","BLOOD","17.98","15.51"
"SRR14306836","99_Jockey_Harwich2SLA001","3.18","2.12"
"SRR14306836","08_BARI_Harwich2TOM008","6.74","5.06"
"SRR14306836","62_MDG3_Harwich2SLA001","3.66","2.56"
"SRR14306836","DMHFL1","9.88","8.03"
"SRR14306836","DMIFACA","24.62","21.63"
"SRR14306836","micropia","0.12","0.00"
"SRR14306836","OPUS","35.42","28.27"
"SRR14306836","PPI251","23.60","22.83"
"SRR14306836","Souslik","3.01","2.04"
"SRR14306836","spoink","1.09","0.07"
"SRR14306836","TIRANT","3.86","2.66"
"SRR14306836","TRANSIB1_DNA_CMC_Transib","1.46","1.29"
"SRR14306839","412","33.78","26.17"
"SRR14306839","BLOOD","28.31","24.85"
"SRR14306839","99_Jockey_Harwich2SLA001","15.07","9.40"
"SRR14306839","08_BARI_Harwich2TOM008","11.12","8.07"
"SRR14306839","62_MDG3_Harwich2SLA001","3.32","2.17"
"SRR14306839","DMHFL1","11.49","9.57"
"SRR14306839","DMIFACA","30.16","26.03"
"SRR14306839","micropia","0.17","0.00"
"SRR14306839","OPUS","28.60","22.68"
"SRR14306839","PPI251","9.35","9.11"
"SRR14306839","Souslik","3.20","2.08"
"SRR14306839","spoink","0.92","0.09"
"SRR14306839","TIRANT","14.89","11.41"
"SRR14306839","TRANSIB1_DNA_CMC_Transib","2.91","2.62"
"SRR14306840","412","17.10","12.78"
"SRR14306840","BLOOD","17.39","15.03"
"SRR14306840","99_Jockey_Harwich2SLA001","5.55","3.66"
"SRR14306840","08_BARI_Harwich2TOM008","3.27","2.40"
"SRR14306840","62_MDG3_Harwich2SLA001","4.86","3.54"
"SRR14306840","DMHFL1","26.40","24.71"
"SRR14306840","DMIFACA","14.39","12.75"
"SRR14306840","micropia","0.15","0.00"
"SRR14306840","OPUS","32.06","24.64"
"SRR14306840","PPI251","13.17","12.76"
"SRR14306840","Souslik","3.02","2.04"
"SRR14306840","spoink","0.46","0.05"
"SRR14306840","TIRANT","8.00","5.89"
