Sample,TE,All_reads,HQ_reads
SRR5382770,Dyak_achaete_scute_complex_protein_T3,1.28,1.26
SRR5382770,Dyak_alcohol_dehydrogenase,0.89,0.76
SRR5382770,Dyakprotein_yellow,0.83,0.78
SRR5382770,PPI251,0.01,0.01
SRR5382770,Shellder,1.87,0.08
SRR5382770,Spoink,11.99,0.13
