Sample,TE,All_reads,HQ_reads
Sample,TE,All_reads,HQ_reads
SRR11456796,412,11.81,8.74
SRR11456796,BLOOD,8.60,7.69
SRR11456796,DMHFL1,31.32,28.90
SRR11456796,DMIFACA,26.92,25.24
SRR11456796,dsim_Antennapedia,0.91,0.89
SRR11456796,micropia,0.05,0.02
SRR11456796,OPUS,10.00,5.61
SRR11456796,PPI251,11.11,10.84
SRR11456796,Shellder,14.60,12.69
SRR11456796,Souslik,8.13,7.33
SRR11456796,spoink,14.24,9.65
SRR11456796,TIRANT,4.17,3.12
SRR11456796,Transib1,14.48,13.26
Sample,TE,All_reads,HQ_reads
SRR11456797,412,16.65,12.85
SRR11456797,BLOOD,9.02,8.04
SRR11456797,DMHFL1,29.14,26.92
SRR11456797,DMIFACA,20.09,18.55
SRR11456797,dsim_Antennapedia,0.94,0.92
SRR11456797,micropia,0.03,0.01
SRR11456797,OPUS,9.16,5.15
SRR11456797,PPI251,10.62,10.39
SRR11456797,Shellder,11.42,9.89
SRR11456797,Souslik,3.55,3.15
SRR11456797,spoink,13.70,9.21
SRR11456797,TIRANT,5.67,4.50
SRR11456797,Transib1,16.69,15.49
Sample,TE,All_reads,HQ_reads
SRR11456799,412,11.99,8.98
SRR11456799,BLOOD,6.45,5.70
SRR11456799,DMHFL1,28.71,26.47
SRR11456799,DMIFACA,19.93,18.36
SRR11456799,dsim_Antennapedia,0.96,0.94
SRR11456799,micropia,0.04,0.01
SRR11456799,OPUS,9.51,5.97
SRR11456799,PPI251,11.16,10.94
SRR11456799,Shellder,9.66,8.31
SRR11456799,Souslik,2.94,2.59
SRR11456799,spoink,24.45,18.81
SRR11456799,TIRANT,3.12,2.22
SRR11456799,Transib1,13.48,12.39
Sample,TE,All_reads,HQ_reads
SRR11456800,412,14.54,11.16
SRR11456800,BLOOD,5.52,4.87
SRR11456800,DMHFL1,29.43,26.89
SRR11456800,DMIFACA,20.79,19.11
SRR11456800,dsim_Antennapedia,0.89,0.88
SRR11456800,micropia,0.07,0.03
SRR11456800,OPUS,9.12,5.26
SRR11456800,PPI251,7.75,7.56
SRR11456800,Shellder,7.20,6.24
SRR11456800,Souslik,4.35,3.83
SRR11456800,spoink,17.23,12.36
SRR11456800,TIRANT,5.62,4.35
SRR11456800,Transib1,14.97,13.82
Sample,TE,All_reads,HQ_reads
SRR11456801,412,14.63,11.24
SRR11456801,BLOOD,6.40,5.65
SRR11456801,DMHFL1,29.31,26.67
SRR11456801,DMIFACA,20.60,18.97
SRR11456801,dsim_Antennapedia,0.92,0.90
SRR11456801,micropia,0.05,0.03
SRR11456801,OPUS,8.63,5.09
SRR11456801,PPI251,16.26,15.96
SRR11456801,Shellder,10.55,9.15
SRR11456801,Souslik,5.80,5.26
SRR11456801,spoink,25.24,19.20
SRR11456801,TIRANT,2.61,1.83
SRR11456801,Transib1,16.28,15.09
Sample,TE,All_reads,HQ_reads
SRR11456802,412,13.20,9.83
SRR11456802,BLOOD,8.30,7.33
SRR11456802,DMHFL1,30.27,27.52
SRR11456802,DMIFACA,20.85,19.25
SRR11456802,dsim_Antennapedia,0.96,0.93
SRR11456802,micropia,0.02,0.00
SRR11456802,OPUS,10.66,5.75
SRR11456802,PPI251,13.65,13.46
SRR11456802,Shellder,13.69,11.94
SRR11456802,Souslik,3.96,3.51
SRR11456802,spoink,23.28,16.64
SRR11456802,TIRANT,3.66,2.75
SRR11456802,Transib1,14.42,13.17
Sample,TE,All_reads,HQ_reads
SRR11456803,412,12.77,9.69
SRR11456803,BLOOD,7.03,6.19
SRR11456803,DMHFL1,31.30,29.10
SRR11456803,DMIFACA,23.21,21.62
SRR11456803,dsim_Antennapedia,0.95,0.93
SRR11456803,micropia,0.08,0.04
SRR11456803,OPUS,10.45,6.98
SRR11456803,PPI251,9.98,9.81
SRR11456803,Shellder,13.46,11.70
SRR11456803,Souslik,8.54,7.65
SRR11456803,spoink,13.49,9.63
SRR11456803,TIRANT,3.94,2.97
SRR11456803,Transib1,13.20,12.05
Sample,TE,All_reads,HQ_reads
SRR12340887,412,17.32,12.76
SRR12340887,BLOOD,10.03,8.85
SRR12340887,DMHFL1,25.69,21.50
SRR12340887,DMIFACA,14.20,13.30
SRR12340887,dsim_Antennapedia,0.78,0.77
SRR12340887,micropia,0.04,0.00
SRR12340887,OPUS,7.95,6.31
SRR12340887,PPI251,0.00,0.00
SRR12340887,Shellder,0.12,0.02
SRR12340887,Souslik,7.26,6.42
SRR12340887,spoink,0.37,0.05
SRR12340887,TIRANT,1.94,1.23
SRR12340887,Transib1,5.56,5.23
Sample,TE,All_reads,HQ_reads
SRR2132976,412,30.24,21.85
SRR2132976,BLOOD,15.13,12.45
SRR2132976,DMHFL1,21.60,15.70
SRR2132976,DMIFACA,25.17,21.32
SRR2132976,dsim_Antennapedia,0.99,0.92
SRR2132976,micropia,0.12,0.00
SRR2132976,OPUS,11.43,7.24
SRR2132976,PPI251,0.00,0.00
SRR2132976,Shellder,0.04,0.00
SRR2132976,Souslik,8.25,6.86
SRR2132976,spoink,1.79,0.18
SRR2132976,TIRANT,2.53,1.52
SRR2132976,Transib1,17.03,15.10
Sample,TE,All_reads,HQ_reads
SRR22548176,412,35.24,27.53
SRR22548176,BLOOD,14.38,12.63
SRR22548176,DMHFL1,34.72,31.08
SRR22548176,DMIFACA,25.58,23.57
SRR22548176,dsim_Antennapedia,1.01,0.98
SRR22548176,micropia,0.11,0.00
SRR22548176,OPUS,13.36,9.34
SRR22548176,PPI251,0.00,0.00
SRR22548176,Shellder,13.50,11.58
SRR22548176,Souslik,21.13,19.39
SRR22548176,spoink,16.31,12.44
SRR22548176,TIRANT,2.79,1.87
SRR22548176,Transib1,17.04,15.74
Sample,TE,All_reads,HQ_reads
SRR22548177,412,34.40,26.86
SRR22548177,BLOOD,13.18,11.58
SRR22548177,DMHFL1,25.61,22.58
SRR22548177,DMIFACA,29.67,27.79
SRR22548177,dsim_Antennapedia,1.00,0.98
SRR22548177,micropia,0.10,0.00
SRR22548177,OPUS,12.79,8.74
SRR22548177,PPI251,0.00,0.00
SRR22548177,Shellder,9.96,8.61
SRR22548177,Souslik,5.74,5.15
SRR22548177,spoink,16.54,12.70
SRR22548177,TIRANT,2.98,2.04
SRR22548177,Transib1,14.36,13.15
Sample,TE,All_reads,HQ_reads
SRR22548178,412,31.74,24.71
SRR22548178,BLOOD,15.48,13.74
SRR22548178,DMHFL1,23.06,19.88
SRR22548178,DMIFACA,22.98,21.21
SRR22548178,dsim_Antennapedia,0.98,0.97
SRR22548178,micropia,0.08,0.00
SRR22548178,OPUS,13.59,9.44
SRR22548178,PPI251,0.00,0.00
SRR22548178,Shellder,10.35,8.95
SRR22548178,Souslik,6.12,5.45
SRR22548178,spoink,19.72,15.31
SRR22548178,TIRANT,2.55,1.65
SRR22548178,Transib1,14.53,13.34
Sample,TE,All_reads,HQ_reads
SRR22548179,412,32.84,25.10
SRR22548179,BLOOD,12.84,11.24
SRR22548179,DMHFL1,62.68,57.75
SRR22548179,DMIFACA,30.51,28.62
SRR22548179,dsim_Antennapedia,1.00,0.98
SRR22548179,micropia,0.11,0.00
SRR22548179,OPUS,14.42,10.05
SRR22548179,PPI251,0.00,0.00
SRR22548179,Shellder,0.04,0.00
SRR22548179,Souslik,8.35,7.59
SRR22548179,spoink,3.43,0.71
SRR22548179,TIRANT,2.89,1.98
SRR22548179,Transib1,12.39,11.23
Sample,TE,All_reads,HQ_reads
SRR22548180,412,31.89,24.33
SRR22548180,BLOOD,12.06,10.54
SRR22548180,DMHFL1,59.14,54.38
SRR22548180,DMIFACA,30.02,28.16
SRR22548180,dsim_Antennapedia,0.98,0.96
SRR22548180,micropia,0.10,0.00
SRR22548180,OPUS,13.66,9.48
SRR22548180,PPI251,0.00,0.00
SRR22548180,Shellder,0.05,0.00
SRR22548180,Souslik,8.22,7.48
SRR22548180,spoink,2.71,0.19
SRR22548180,TIRANT,2.94,2.00
SRR22548180,Transib1,12.13,10.98
Sample,TE,All_reads,HQ_reads
SRR22548181,412,33.11,25.51
SRR22548181,BLOOD,12.82,11.27
SRR22548181,DMHFL1,60.66,55.90
SRR22548181,DMIFACA,30.37,28.50
SRR22548181,dsim_Antennapedia,1.01,0.99
SRR22548181,micropia,0.09,0.00
SRR22548181,OPUS,15.37,10.27
SRR22548181,PPI251,0.00,0.00
SRR22548181,Shellder,0.35,0.25
SRR22548181,Souslik,8.56,7.74
SRR22548181,spoink,4.18,0.80
SRR22548181,TIRANT,3.01,2.07
SRR22548181,Transib1,12.60,11.40
Sample,TE,All_reads,HQ_reads
SRR22548182,412,34.21,26.18
SRR22548182,BLOOD,14.05,12.33
SRR22548182,DMHFL1,62.88,58.13
SRR22548182,DMIFACA,32.78,30.87
SRR22548182,dsim_Antennapedia,1.01,0.99
SRR22548182,micropia,0.13,0.00
SRR22548182,OPUS,13.64,10.31
SRR22548182,PPI251,0.00,0.00
SRR22548182,Shellder,0.39,0.29
SRR22548182,Souslik,8.84,8.03
SRR22548182,spoink,2.18,0.47
SRR22548182,TIRANT,3.47,2.44
SRR22548182,Transib1,12.30,11.16
Sample,TE,All_reads,HQ_reads
SRR22548183,412,32.91,25.35
SRR22548183,BLOOD,12.62,11.01
SRR22548183,DMHFL1,60.62,55.77
SRR22548183,DMIFACA,29.94,28.07
SRR22548183,dsim_Antennapedia,1.01,0.99
SRR22548183,micropia,0.12,0.00
SRR22548183,OPUS,16.05,11.12
SRR22548183,PPI251,0.00,0.00
SRR22548183,Shellder,0.05,0.00
SRR22548183,Souslik,8.73,7.93
SRR22548183,spoink,2.84,0.18
SRR22548183,TIRANT,3.03,2.04
SRR22548183,Transib1,12.73,11.47
Sample,TE,All_reads,HQ_reads
SRR22548184,412,32.63,25.01
SRR22548184,BLOOD,12.34,10.83
SRR22548184,DMHFL1,60.96,56.17
SRR22548184,DMIFACA,30.18,28.38
SRR22548184,dsim_Antennapedia,0.98,0.97
SRR22548184,micropia,0.10,0.00
SRR22548184,OPUS,14.41,9.62
SRR22548184,PPI251,0.00,0.00
SRR22548184,Shellder,0.05,0.00
SRR22548184,Souslik,8.34,7.58
SRR22548184,spoink,3.19,0.18
SRR22548184,TIRANT,2.90,1.98
SRR22548184,Transib1,12.43,11.26
Sample,TE,All_reads,HQ_reads
SRR22548185,412,31.83,24.42
SRR22548185,BLOOD,12.68,11.12
SRR22548185,DMHFL1,61.15,56.39
SRR22548185,DMIFACA,31.22,29.30
SRR22548185,dsim_Antennapedia,0.99,0.98
SRR22548185,micropia,0.11,0.00
SRR22548185,OPUS,14.52,9.79
SRR22548185,PPI251,0.00,0.00
SRR22548185,Shellder,0.05,0.00
SRR22548185,Souslik,8.48,7.70
SRR22548185,spoink,4.07,0.81
SRR22548185,TIRANT,3.15,2.13
SRR22548185,Transib1,13.59,12.34
Sample,TE,All_reads,HQ_reads
SRR22548186,412,33.61,25.83
SRR22548186,BLOOD,12.74,11.19
SRR22548186,DMHFL1,61.56,56.61
SRR22548186,DMIFACA,31.61,29.68
SRR22548186,dsim_Antennapedia,0.99,0.97
SRR22548186,micropia,0.10,0.00
SRR22548186,OPUS,14.54,9.79
SRR22548186,PPI251,0.00,0.00
SRR22548186,Shellder,0.05,0.00
SRR22548186,Souslik,8.67,7.85
SRR22548186,spoink,3.10,0.18
SRR22548186,TIRANT,3.11,2.12
SRR22548186,Transib1,12.86,11.63
Sample,TE,All_reads,HQ_reads
SRR22548187,412,32.59,24.92
SRR22548187,BLOOD,12.67,11.05
SRR22548187,DMHFL1,62.46,57.64
SRR22548187,DMIFACA,30.98,29.09
SRR22548187,dsim_Antennapedia,0.98,0.97
SRR22548187,micropia,0.10,0.00
SRR22548187,OPUS,15.10,10.26
SRR22548187,PPI251,0.00,0.00
SRR22548187,Shellder,0.05,0.00
SRR22548187,Souslik,8.48,7.66
SRR22548187,spoink,3.49,0.48
SRR22548187,TIRANT,3.00,2.03
SRR22548187,Transib1,12.76,11.48
Sample,TE,All_reads,HQ_reads
SRR22548188,412,31.38,23.97
SRR22548188,BLOOD,12.40,10.89
SRR22548188,DMHFL1,60.76,56.04
SRR22548188,DMIFACA,29.93,28.16
SRR22548188,dsim_Antennapedia,0.99,0.98
SRR22548188,micropia,0.10,0.00
SRR22548188,OPUS,12.48,9.38
SRR22548188,PPI251,0.00,0.00
SRR22548188,Shellder,0.05,0.00
SRR22548188,Souslik,7.99,7.21
SRR22548188,spoink,2.38,0.74
SRR22548188,TIRANT,2.90,1.95
SRR22548188,Transib1,12.89,11.61
Sample,TE,All_reads,HQ_reads
SRR22548189,412,31.89,24.31
SRR22548189,BLOOD,12.67,11.10
SRR22548189,DMHFL1,62.38,57.46
SRR22548189,DMIFACA,30.37,28.51
SRR22548189,dsim_Antennapedia,0.99,0.97
SRR22548189,micropia,0.12,0.00
SRR22548189,OPUS,16.43,11.30
SRR22548189,PPI251,0.00,0.00
SRR22548189,Shellder,0.71,0.58
SRR22548189,Souslik,8.46,7.65
SRR22548189,spoink,4.81,1.71
SRR22548189,TIRANT,3.34,2.31
SRR22548189,Transib1,12.77,11.61
Sample,TE,All_reads,HQ_reads
SRR22548190,412,34.54,26.64
SRR22548190,BLOOD,12.52,10.97
SRR22548190,DMHFL1,61.72,56.84
SRR22548190,DMIFACA,30.53,28.70
SRR22548190,dsim_Antennapedia,0.98,0.96
SRR22548190,micropia,0.11,0.00
SRR22548190,OPUS,14.57,9.64
SRR22548190,PPI251,0.00,0.00
SRR22548190,Shellder,0.05,0.00
SRR22548190,Souslik,8.57,7.75
SRR22548190,spoink,3.45,0.18
SRR22548190,TIRANT,3.03,2.04
SRR22548190,Transib1,12.91,11.69
Sample,TE,All_reads,HQ_reads
SRR22548191,412,31.39,23.85
SRR22548191,BLOOD,12.84,11.22
SRR22548191,DMHFL1,59.33,54.39
SRR22548191,DMIFACA,31.02,29.14
SRR22548191,dsim_Antennapedia,0.98,0.97
SRR22548191,micropia,0.11,0.00
SRR22548191,OPUS,13.73,9.41
SRR22548191,PPI251,0.00,0.00
SRR22548191,Shellder,0.05,0.00
SRR22548191,Souslik,8.27,7.49
SRR22548191,spoink,2.89,0.20
SRR22548191,TIRANT,2.95,1.96
SRR22548191,Transib1,12.56,11.38
Sample,TE,All_reads,HQ_reads
SRR22548192,412,30.78,23.51
SRR22548192,BLOOD,12.20,10.67
SRR22548192,DMHFL1,60.23,55.45
SRR22548192,DMIFACA,30.20,28.34
SRR22548192,dsim_Antennapedia,0.98,0.97
SRR22548192,micropia,0.10,0.00
SRR22548192,OPUS,14.18,10.03
SRR22548192,PPI251,0.00,0.00
SRR22548192,Shellder,0.05,0.00
SRR22548192,Souslik,8.12,7.36
SRR22548192,spoink,3.69,0.96
SRR22548192,TIRANT,3.24,2.25
SRR22548192,Transib1,12.64,11.47
Sample,TE,All_reads,HQ_reads
SRR22548193,412,31.13,23.72
SRR22548193,BLOOD,13.02,11.43
SRR22548193,DMHFL1,59.70,55.25
SRR22548193,DMIFACA,30.32,28.48
SRR22548193,dsim_Antennapedia,0.99,0.98
SRR22548193,micropia,0.11,0.00
SRR22548193,OPUS,14.55,9.52
SRR22548193,PPI251,0.00,0.00
SRR22548193,Shellder,0.05,0.00
SRR22548193,Souslik,8.10,7.34
SRR22548193,spoink,4.39,0.93
SRR22548193,TIRANT,2.96,1.99
SRR22548193,Transib1,12.71,11.52
Sample,TE,All_reads,HQ_reads
SRR22548194,412,32.78,24.93
SRR22548194,BLOOD,12.63,11.04
SRR22548194,DMHFL1,63.02,58.05
SRR22548194,DMIFACA,30.88,28.97
SRR22548194,dsim_Antennapedia,0.98,0.96
SRR22548194,micropia,0.10,0.00
SRR22548194,OPUS,16.55,11.52
SRR22548194,PPI251,0.00,0.00
SRR22548194,Shellder,0.05,0.00
SRR22548194,Souslik,8.43,7.64
SRR22548194,spoink,3.95,0.95
SRR22548194,TIRANT,2.99,2.02
SRR22548194,Transib1,12.86,11.66
Sample,TE,All_reads,HQ_reads
SRR22548195,412,28.56,22.15
SRR22548195,BLOOD,6.80,5.87
SRR22548195,DMHFL1,40.46,36.19
SRR22548195,DMIFACA,18.82,17.08
SRR22548195,dsim_Antennapedia,0.98,0.96
SRR22548195,micropia,0.09,0.00
SRR22548195,OPUS,12.46,8.17
SRR22548195,PPI251,0.00,0.00
SRR22548195,Shellder,0.06,0.00
SRR22548195,Souslik,7.59,6.87
SRR22548195,spoink,1.70,0.14
SRR22548195,TIRANT,5.17,3.93
SRR22548195,Transib1,13.83,12.51
Sample,TE,All_reads,HQ_reads
SRR22548196,412,32.29,25.11
SRR22548196,BLOOD,14.14,12.45
SRR22548196,DMHFL1,39.06,35.22
SRR22548196,DMIFACA,28.17,26.29
SRR22548196,dsim_Antennapedia,1.00,0.97
SRR22548196,micropia,0.10,0.00
SRR22548196,OPUS,14.54,10.15
SRR22548196,PPI251,0.00,0.00
SRR22548196,Shellder,11.06,9.46
SRR22548196,Souslik,10.34,9.33
SRR22548196,spoink,16.33,12.39
SRR22548196,TIRANT,2.91,2.02
SRR22548196,Transib1,16.40,15.07
Sample,TE,All_reads,HQ_reads
SRR22548197,412,35.58,27.75
SRR22548197,BLOOD,13.60,11.97
SRR22548197,DMHFL1,31.49,28.13
SRR22548197,DMIFACA,26.03,24.12
SRR22548197,dsim_Antennapedia,0.98,0.96
SRR22548197,micropia,0.12,0.00
SRR22548197,OPUS,14.30,10.07
SRR22548197,PPI251,0.00,0.00
SRR22548197,Shellder,12.18,10.47
SRR22548197,Souslik,7.18,6.46
SRR22548197,spoink,26.26,21.13
SRR22548197,TIRANT,3.12,2.21
SRR22548197,Transib1,15.81,14.49
Sample,TE,All_reads,HQ_reads
SRR22548198,412,31.16,24.21
SRR22548198,BLOOD,11.72,10.28
SRR22548198,DMHFL1,60.90,56.35
SRR22548198,DMIFACA,31.27,29.41
SRR22548198,dsim_Antennapedia,0.98,0.96
SRR22548198,micropia,0.09,0.00
SRR22548198,OPUS,12.57,8.66
SRR22548198,PPI251,0.00,0.00
SRR22548198,Shellder,0.05,0.00
SRR22548198,Souslik,7.52,6.83
SRR22548198,spoink,2.08,0.19
SRR22548198,TIRANT,2.83,1.93
SRR22548198,Transib1,12.08,10.98
Sample,TE,All_reads,HQ_reads
SRR3084252,412,10.43,7.45
SRR3084252,BLOOD,3.47,2.94
SRR3084252,DMHFL1,26.08,22.99
SRR3084252,DMIFACA,8.76,8.36
SRR3084252,dsim_Antennapedia,1.00,0.97
SRR3084252,micropia,0.00,0.00
SRR3084252,OPUS,7.16,5.30
SRR3084252,PPI251,2.40,2.37
SRR3084252,Shellder,6.36,5.32
SRR3084252,Souslik,3.06,2.54
SRR3084252,spoink,14.05,11.24
SRR3084252,TIRANT,1.61,1.12
SRR3084252,Transib1,1.82,1.67
Sample,TE,All_reads,HQ_reads
SRR3091579,412,16.74,12.57
SRR3091579,BLOOD,7.26,6.32
SRR3091579,DMHFL1,23.26,19.58
SRR3091579,DMIFACA,23.84,22.51
SRR3091579,dsim_Antennapedia,0.88,0.86
SRR3091579,micropia,0.02,0.00
SRR3091579,OPUS,10.27,7.76
SRR3091579,PPI251,1.19,1.18
SRR3091579,Shellder,6.79,5.81
SRR3091579,Souslik,6.50,5.63
SRR3091579,spoink,18.25,14.56
SRR3091579,TIRANT,2.32,1.54
SRR3091579,Transib1,7.97,7.47
Sample,TE,All_reads,HQ_reads
SRR3091605,412,23.88,18.52
SRR3091605,BLOOD,7.85,6.91
SRR3091605,DMHFL1,40.78,35.83
SRR3091605,DMIFACA,23.36,21.88
SRR3091605,dsim_Antennapedia,0.90,0.88
SRR3091605,micropia,0.04,0.00
SRR3091605,OPUS,11.83,7.88
SRR3091605,PPI251,13.24,12.98
SRR3091605,Shellder,9.79,8.45
SRR3091605,Souslik,5.60,4.89
SRR3091605,spoink,21.87,17.10
SRR3091605,TIRANT,2.39,1.59
SRR3091605,Transib1,10.17,9.52
Sample,TE,All_reads,HQ_reads
SRR3091655,412,12.89,8.90
SRR3091655,BLOOD,5.06,4.30
SRR3091655,DMHFL1,34.89,30.54
SRR3091655,DMIFACA,13.05,12.36
SRR3091655,dsim_Antennapedia,0.87,0.84
SRR3091655,micropia,0.03,0.00
SRR3091655,OPUS,9.81,6.11
SRR3091655,PPI251,2.18,2.13
SRR3091655,Shellder,6.04,5.13
SRR3091655,Souslik,4.28,3.68
SRR3091655,spoink,21.38,15.93
SRR3091655,TIRANT,2.04,1.36
SRR3091655,Transib1,3.17,2.96
Sample,TE,All_reads,HQ_reads
SRR3585391,412,27.90,22.28
SRR3585391,BLOOD,11.01,9.81
SRR3585391,DMHFL1,28.63,24.40
SRR3585391,DMIFACA,36.04,32.65
SRR3585391,dsim_Antennapedia,0.99,0.97
SRR3585391,micropia,0.04,0.01
SRR3585391,OPUS,9.79,6.86
SRR3585391,PPI251,0.05,0.05
SRR3585391,Shellder,8.20,7.08
SRR3585391,Souslik,5.15,4.53
SRR3585391,spoink,37.15,31.45
SRR3585391,TIRANT,2.58,1.75
SRR3585391,Transib1,17.68,16.30
Sample,TE,All_reads,HQ_reads
SRR3585440,412,40.32,31.12
SRR3585440,BLOOD,18.12,16.05
SRR3585440,DMHFL1,29.43,24.92
SRR3585440,DMIFACA,37.54,34.76
SRR3585440,dsim_Antennapedia,0.97,0.95
SRR3585440,micropia,0.09,0.03
SRR3585440,OPUS,10.81,7.84
SRR3585440,PPI251,25.53,25.29
SRR3585440,Shellder,7.33,6.03
SRR3585440,Souslik,4.00,3.44
SRR3585440,spoink,24.34,19.92
SRR3585440,TIRANT,3.64,2.45
SRR3585440,Transib1,23.00,21.49
Sample,TE,All_reads,HQ_reads
SRR3585779,412,28.99,23.02
SRR3585779,BLOOD,12.30,11.08
SRR3585779,DMHFL1,26.69,22.68
SRR3585779,DMIFACA,46.29,43.79
SRR3585779,dsim_Antennapedia,1.02,0.99
SRR3585779,micropia,0.07,0.02
SRR3585779,OPUS,10.92,8.57
SRR3585779,PPI251,42.32,42.02
SRR3585779,Shellder,10.56,8.95
SRR3585779,Souslik,6.55,5.81
SRR3585779,spoink,32.08,27.67
SRR3585779,TIRANT,3.05,2.19
SRR3585779,Transib1,17.36,15.83
Sample,TE,All_reads,HQ_reads
SRR5491305,412,20.10,8.25
SRR5491305,BLOOD,20.31,8.77
SRR5491305,DMHFL1,9.79,3.04
SRR5491305,DMIFACA,15.76,6.83
SRR5491305,dsim_Antennapedia,0.92,0.46
SRR5491305,micropia,0.00,0.00
SRR5491305,OPUS,5.58,1.89
SRR5491305,PPI251,0.00,0.00
SRR5491305,Shellder,0.01,0.00
SRR5491305,Souslik,5.12,2.23
SRR5491305,spoink,0.42,0.00
SRR5491305,TIRANT,1.06,0.35
SRR5491305,Transib1,10.43,4.15
Sample,TE,All_reads,HQ_reads
SRR6425999,412,35.94,27.86
SRR6425999,BLOOD,12.75,11.24
SRR6425999,DMHFL1,26.07,22.51
SRR6425999,DMIFACA,18.83,16.98
SRR6425999,dsim_Antennapedia,0.98,0.96
SRR6425999,micropia,0.10,0.00
SRR6425999,OPUS,9.80,6.52
SRR6425999,PPI251,0.00,0.00
SRR6425999,Shellder,0.03,0.00
SRR6425999,Souslik,4.97,4.35
SRR6425999,spoink,2.03,0.18
SRR6425999,TIRANT,2.49,1.65
SRR6425999,Transib1,15.67,14.51
