#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:D_mel_TE_RVT_protein" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:D_mel_TE_RVT_protein" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.D_mel_TE_RVT_protein" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:D_mel_TE_RVT_protein" name="distribution" x="@birthRate.t:D_mel_TE_RVT_protein">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@D_mel_TE_RVT_protein" id="treeLikelihood.D_mel_TE_RVT_protein" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:D_mel_TE_RVT_protein">
#            <siteModel id="SiteModel.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:D_mel_TE_RVT_protein" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:D_mel_TE_RVT_protein" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:D_mel_TE_RVT_protein" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Blosum62.s:D_mel_TE_RVT_protein" spec="beast.base.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:D_mel_TE_RVT_protein" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:D_mel_TE_RVT_protein" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
1360000	-4764.163010643773	-4756.823151235073	-7.339859408700548	-4756.823151235073	1.410995621223088	8.528007668293977	-7.339859408700548	1.9920109084438162
1361000	-4766.1143028880715	-4758.049913655751	-8.064389232320776	-4758.049913655751	1.8475376549626201	8.930988541687368	-8.064389232320776	1.949184452439347
1362000	-4765.271586924882	-4757.765428648036	-7.506158276846353	-4757.765428648036	1.5065116242181757	8.374512861146128	-7.506158276846353	2.257641536554018
1363000	-4762.785083800968	-4755.263100217114	-7.521983583854307	-4755.263100217114	1.52133138055648	8.679381690462714	-7.521983583854307	1.3463155516566003
1364000	-4763.066640649086	-4755.701174117601	-7.365466531485485	-4755.701174117601	1.4366928382350848	8.533700504299812	-7.365466531485485	2.001384038169112
1365000	-4762.954636289028	-4755.690457780067	-7.264178508960938	-4755.690457780067	1.6201998975010883	8.627863143636755	-7.264178508960938	1.7500621630057265
1366000	-4764.032000041588	-4756.71967172477	-7.312328316818279	-4756.71967172477	1.490187304562542	8.682853537003306	-7.312328316818279	1.603192494999044
1367000	-4765.391440205864	-4757.643093284669	-7.748346921194353	-4757.643093284669	1.5469920448184886	8.88763216030106	-7.748346921194353	1.7809260789260657
1368000	-4762.204340489152	-4754.575969523514	-7.6283709656381795	-4754.575969523514	1.5326633632069633	8.871269113949253	-7.6283709656381795	1.6541085501919177
1369000	-4763.431017849042	-4755.532515240599	-7.8985026084431595	-4755.532515240599	1.5704772297117442	8.975440972232269	-7.8985026084431595	1.7752762884171176
1370000	-4763.60661781714	-4755.024412539504	-8.58220527763705	-4755.024412539504	1.489089285109095	8.550572115402291	-8.58220527763705	2.5114213705288067
1371000	-4763.473703472451	-4756.060429893751	-7.4132735787005615	-4756.060429893751	1.441996958488776	8.45463550248502	-7.4132735787005615	2.1249884102997263
1372000	-4766.606837885114	-4756.881469841264	-9.725368043849747	-4756.881469841264	1.584660541084437	8.493972728221346	-9.725368043849747	2.899671982303474
1373000	-4765.607755322318	-4755.973686996498	-9.634068325819293	-4755.973686996498	1.6362205595133217	8.511426919550852	-9.634068325819293	2.8607990265409953
1374000	-4764.671850247422	-4756.659626515921	-8.012223731500857	-4756.659626515921	1.6134383022463465	9.047646587540772	-8.012223731500857	1.3504806403825587
1375000	-4763.412068317584	-4755.907006626126	-7.505061691458209	-4755.907006626126	1.6604600779266336	8.785090179237576	-7.505061691458209	1.493089038817615
1376000	-4765.272588366972	-4757.659894699245	-7.612693667726485	-4757.659894699245	1.3880975440700356	8.532347083288705	-7.612693667726485	2.1423834900704217
1377000	-4760.314651367718	-4752.09093466224	-8.22371670547842	-4752.09093466224	1.6121081837291986	8.782750348425704	-8.22371670547842	2.174844825549305
1378000	-4765.264761517738	-4755.66682494085	-9.597936576887825	-4755.66682494085	1.6127636368601719	8.506653861203782	-9.597936576887825	0.8386053214098433
1379000	-4767.018427942136	-4759.504143558443	-7.514284383693756	-4759.504143558443	1.5812276377344479	8.799834675859303	-7.514284383693756	1.518840279718077
1380000	-4765.4041944903065	-4756.791707821769	-8.612486668537858	-4756.791707821769	1.83194706485253	9.275131145344762	-8.612486668537858	1.1858461125469113
1381000	-4762.231581268521	-4752.585941182025	-9.64564008649652	-4752.585941182025	1.8334631199965754	9.414354987182268	-9.64564008649652	2.190934255921103
1382000	-4761.4753583423235	-4752.052379481895	-9.422978860429243	-4752.052379481895	1.6548681898679833	8.9695625911763	-9.422978860429243	2.447781175235356
1383000	-4766.542254361018	-4756.730367322046	-9.811887038972362	-4756.730367322046	2.0367644555368782	10.084126117606107	-9.811887038972362	1.7496579366207123
1384000	-4765.427574795472	-4757.471606724971	-7.955968070500315	-4757.471606724971	1.6656139854079284	9.09130057608582	-7.955968070500315	1.5295610675683966
1385000	-4761.9329149298665	-4754.99604878203	-6.936866147836447	-4754.99604878203	1.6032354143826908	8.440015378064453	-6.936866147836447	1.567724237389919
1386000	-4762.457549889804	-4754.1623596492645	-8.295190240539364	-4754.1623596492645	1.5871083494223903	8.74615449476214	-8.295190240539364	2.2377803523291573
1387000	-4764.757040798608	-4757.244103098307	-7.512937700300773	-4757.244103098307	1.4674207949724065	8.558565689312148	-7.512937700300773	2.060099930862156
1388000	-4767.380970273472	-4760.483646977634	-6.897323295837465	-4760.483646977634	1.375430781690505	8.415726459368475	-6.897323295837465	1.5706174971221545
1389000	-4763.437081020744	-4754.664797756155	-8.772283264588864	-4754.664797756155	1.6122144931803635	9.13962164259175	-8.772283264588864	2.0862098002101055
1390000	-4760.512494727334	-4751.436651646401	-9.075843080933387	-4751.436651646401	1.722681594345081	9.113006472698785	-9.075843080933387	2.223581165567809
1391000	-4764.0313440075515	-4756.948946157443	-7.082397850108164	-4756.948946157443	1.4348364214685358	8.514637840994975	-7.082397850108164	1.778342523857026
1392000	-4762.849198277304	-4756.373742185715	-6.475456091588567	-4756.373742185715	1.4667581803217407	8.106743423752896	-6.475456091588567	1.9676313596879726
1393000	-4767.109910186083	-4757.701832632824	-9.408077553258664	-4757.701832632824	1.4325434919735494	8.920519378895309	-9.408077553258664	2.480247077289695
1394000	-4763.7979503426395	-4756.811591592195	-6.986358750443989	-4756.811591592195	1.491092972866494	8.43534764642018	-6.986358750443989	1.4894218532630048
1395000	-4768.690670502438	-4760.791165566876	-7.899504935561378	-4760.791165566876	1.4954675214232651	8.917003605981531	-7.899504935561378	1.3107866527063634
1396000	-4767.491230565608	-4759.431111164959	-8.06011940064927	-4759.431111164959	1.6154807046614263	9.154062925872188	-8.06011940064927	1.4777745149705266
1397000	-4767.643648786371	-4760.359899645679	-7.283749140691552	-4760.359899645679	1.383057924206763	8.209783019488283	-7.283749140691552	2.3286862730834463
1398000	-4765.666521375766	-4757.422528433137	-8.243992942628783	-4757.422528433137	1.781716773245707	9.271483067558869	-8.243992942628783	1.5775171895953928
1399000	-4762.481135890931	-4754.643769009082	-7.837366881849881	-4754.643769009082	1.5891887454124929	8.831148809230664	-7.837366881849881	1.2850180650567065
1400000	-4764.930548704898	-4757.953244224648	-6.977304480249778	-4757.953244224648	1.3547926540208506	8.350931305696074	-6.977304480249778	1.4020637289035887
1401000	-4764.741092764158	-4757.180869223672	-7.560223540485504	-4757.180869223672	1.5493152734110407	8.72558427254832	-7.560223540485504	1.361141321478921
1402000	-4768.229268980459	-4760.767418258372	-7.461850722086891	-4760.767418258372	1.5070251075189105	8.776045928621981	-7.461850722086891	1.6055403940794717
1403000	-4763.983469002654	-4756.180290346294	-7.803178656359268	-4756.180290346294	1.7696636633730767	8.979578892057832	-7.803178656359268	1.4759596986827639
1404000	-4766.103265365961	-4759.888466762372	-6.2147986035888465	-4759.888466762372	1.3042760254465464	7.9061826091609735	-6.2147986035888465	1.4785636984883936
1405000	-4761.9306314880505	-4754.728501121954	-7.20213036609638	-4754.728501121954	1.4781657678647535	8.11033817187757	-7.20213036609638	2.3973088632744455
1406000	-4764.433953017905	-4757.304723972446	-7.129229045459647	-4757.304723972446	1.427675575353971	8.556032760567984	-7.129229045459647	1.5440297599942299
1407000	-4759.156146123801	-4752.347600690984	-6.808545432816453	-4752.347600690984	1.4910728382614797	8.375416185248323	-6.808545432816453	1.6503430858456598
1408000	-4761.471522697075	-4753.150412151386	-8.321110545688802	-4753.150412151386	1.7550183834451385	9.248686031064556	-8.321110545688802	1.7252698558332416
1409000	-4762.572311064747	-4755.701708755399	-6.870602309347767	-4755.701708755399	1.5045684187537494	8.25360292734983	-6.870602309347767	1.3854510336649757
1410000	-4765.854935684219	-4759.420219958789	-6.434715725429828	-4759.420219958789	1.3326381126652878	8.155388272966995	-6.434715725429828	1.7141879929466766
1411000	-4762.20611483578	-4753.496699112065	-8.709415723715164	-4753.496699112065	1.8934250801469201	9.583183058455226	-8.709415723715164	1.3919857209603395
1412000	-4765.757198296109	-4757.272540494187	-8.484657801922193	-4757.272540494187	1.7797723951601825	9.403462165903017	-8.484657801922193	1.6264411033762607
1413000	-4763.727803709027	-4756.208597768603	-7.519205940424253	-4756.208597768603	1.5682577142566465	8.719105693035903	-7.519205940424253	1.8512644712682886
1414000	-4766.232936398031	-4758.700656564373	-7.532279833657427	-4758.700656564373	1.6877758016450226	8.771332438519426	-7.532279833657427	1.4332581117384313
1415000	-4769.572898503509	-4761.32758107042	-8.245317433089348	-4761.32758107042	1.647277522986583	9.230495929110205	-8.245317433089348	1.3632060977146676
1416000	-4766.343268832716	-4758.069580089671	-8.27368874304456	-4758.069580089671	1.8053466499285786	9.293899315774178	-8.27368874304456	1.562471538194469
1417000	-4762.545395823447	-4756.410498855478	-6.134896967968066	-4756.410498855478	1.3496661166048423	7.972736136308309	-6.134896967968066	1.6701014269170213
1418000	-4763.404751881166	-4755.90221896562	-7.502532915546238	-4755.90221896562	1.5583023553051687	8.795964456373119	-7.502532915546238	1.5345311867862328
1419000	-4763.2178163850085	-4756.717666914144	-6.500149470864803	-4756.717666914144	1.2754133717857348	8.07201833316378	-6.500149470864803	2.0518213395078315
1420000	-4762.197757425406	-4755.032643759416	-7.165113665990193	-4755.032643759416	1.3851841573820796	8.434384473147508	-7.165113665990193	1.360464710826833
1421000	-4772.379619807681	-4764.108892300517	-8.270727507163077	-4764.108892300517	1.7241509994158726	9.209426840781553	-8.270727507163077	1.7406149943877745
1422000	-4765.244412196503	-4757.6903688891925	-7.554043307310334	-4757.6903688891925	1.5693738307895502	8.746216198887247	-7.554043307310334	1.8379913824175518
1423000	-4760.193794378984	-4752.570134862977	-7.62365951600713	-4752.570134862977	1.5148490186971038	8.711246662846937	-7.62365951600713	1.3139257635183512
1424000	-4760.94971209822	-4753.488051485032	-7.4616606131872825	-4753.488051485032	1.5282046562500278	8.75576967832029	-7.4616606131872825	1.7103540940841544
1425000	-4764.932501008604	-4757.257063886314	-7.675437122289805	-4757.257063886314	1.2532522440317524	7.9060896327361085	-7.675437122289805	2.783765732612088
1426000	-4771.08149356966	-4764.000951879335	-7.080541690324543	-4764.000951879335	1.5463200745561378	8.539878651047704	-7.080541690324543	1.6579131153063285
1427000	-4763.429031594217	-4754.924834083884	-8.504197510333265	-4754.924834083884	1.571052930144929	8.847819880673681	-8.504197510333265	2.2306151625717106
1428000	-4762.1021175120095	-4754.443895597897	-7.658221914113129	-4754.443895597897	1.4926272576549646	8.89228274198275	-7.658221914113129	1.5089279745115616
1429000	-4765.909490862374	-4756.972639323603	-8.936851538770208	-4756.972639323603	1.8828992231007593	9.50525058368914	-8.936851538770208	1.8314351676714455
1430000	-4770.444315954202	-4762.140566644915	-8.303749309286486	-4762.140566644915	1.7496472320278367	9.30846180345939	-8.303749309286486	1.5807282333960233
1431000	-4765.917436248596	-4759.404389318781	-6.513046929814864	-4759.404389318781	1.4032508381646671	8.087029904224698	-6.513046929814864	1.4572908079191738
1432000	-4765.568291823928	-4758.070348036344	-7.497943787584722	-4758.070348036344	1.450080808372654	8.793746313962249	-7.497943787584722	1.538252559139951
1433000	-4763.152723924647	-4754.612893396365	-8.539830528282078	-4754.612893396365	1.4315927666930306	8.42580787541258	-8.539830528282078	2.603248516560319
1434000	-4762.926055981346	-4756.194084833081	-6.731971148264572	-4756.194084833081	1.442257383076994	8.306458426733117	-6.731971148264572	1.8165857925598048
1435000	-4764.276990302625	-4757.703645760884	-6.573344541741195	-4757.703645760884	1.3236292557891836	7.940728346040199	-6.573344541741195	1.3281945604015117
1436000	-4763.363201321225	-4756.5116099851275	-6.851591336096943	-4756.5116099851275	1.4717183069001647	8.230649000768778	-6.851591336096943	1.3787156329832608
1437000	-4764.690116599291	-4754.673473535517	-10.016643063774337	-4754.673473535517	1.771300067679253	9.323585371230493	-10.016643063774337	0.8766413349566916
1438000	-4766.472281229375	-4760.323034709208	-6.149246520167383	-4760.323034709208	1.2714499975025704	7.980094024372464	-6.149246520167383	1.846726462171225
1439000	-4762.821315244079	-4755.053984950079	-7.767330294000278	-4755.053984950079	1.7721609661884665	8.96348001741325	-7.767330294000278	1.5038509221631482
1440000	-4761.512100283195	-4754.224518262858	-7.28758202033723	-4754.224518262858	1.4864297944519067	8.603242331764525	-7.28758202033723	1.4365360573120989
1441000	-4768.14311637105	-4761.345599267113	-6.797517103936977	-4761.345599267113	1.46329569182099	8.291755560424944	-6.797517103936977	1.4681342093670022
1442000	-4766.61983690711	-4757.508296488245	-9.111540418864552	-4757.508296488245	1.4649038793899378	8.55189537162099	-9.111540418864552	2.678164870696454
1443000	-4767.125225809573	-4759.087144618646	-8.038081190927372	-4759.087144618646	1.5424928265929458	9.025869960020213	-8.038081190927372	1.3132945402664422
1444000	-4760.82050016133	-4753.189580177882	-7.630919983447814	-4753.189580177882	1.429805682414698	8.588002775706325	-7.630919983447814	1.2424689371511386
1445000	-4765.611369167117	-4758.402502807938	-7.208866359179435	-4758.402502807938	1.3710323009134515	8.569042608500776	-7.208866359179435	1.8164564623651813
1446000	-4766.472215786622	-4759.755868284073	-6.7163475025488175	-4759.755868284073	1.4838722388965802	8.319599268000001	-6.7163475025488175	1.7151142140478923
1447000	-4762.13581089436	-4754.3339826483825	-7.801828245976847	-4754.3339826483825	1.5047229523038177	8.79173575791504	-7.801828245976847	1.9546610698510618
1448000	-4767.025209099763	-4759.401762207918	-7.623446891844756	-4759.401762207918	1.54524059745594	8.81664185082671	-7.623446891844756	1.4080010881296332
1449000	-4768.93534040087	-4762.155019991931	-6.780320408938817	-4762.155019991931	1.2874612066831077	8.29236620219807	-6.780320408938817	1.9113948960283622
1450000	-4765.147112150024	-4758.190897567141	-6.956214582882753	-4758.190897567141	1.5347492568161791	8.428949018814365	-6.956214582882753	1.5123502552692794
1451000	-4765.523419337772	-4756.867260762709	-8.656158575063554	-4756.867260762709	1.8132629319061735	9.222300563788526	-8.656158575063554	1.1475779255523681
1452000	-4768.7236876996985	-4760.305507776695	-8.418179923003544	-4760.305507776695	1.7751920025806374	9.386984277565677	-8.418179923003544	1.5602079931489279
1453000	-4758.027446535799	-4750.65339738136	-7.374049154438773	-4750.65339738136	1.6062813186602525	8.720741483134713	-7.374049154438773	1.5863325979690042
1454000	-4763.573991494729	-4754.111525067539	-9.462466427189376	-4754.111525067539	1.661383862076248	8.620309336897575	-9.462466427189376	0.8682467188088784
1455000	-4759.947198029263	-4751.849828763364	-8.097369265898626	-4751.849828763364	1.7577099267195888	9.170506934813762	-8.097369265898626	1.610276716269436
1456000	-4763.555748157921	-4756.136510623396	-7.4192375345248776	-4756.136510623396	1.5257740466528134	8.73952559209572	-7.4192375345248776	1.679871012682352
1457000	-4766.527910653132	-4758.448691461957	-8.079219191174522	-4758.448691461957	1.6619824043018556	8.99301264481521	-8.079219191174522	1.8865168475841758
1458000	-4764.432605759997	-4754.955478755945	-9.477127004052416	-4754.955478755945	1.5862559719983058	9.032276062387142	-9.477127004052416	2.41746140229115
1459000	-4760.356627408405	-4753.181959195366	-7.174668213038454	-4753.181959195366	1.4244729911368366	8.349632186680571	-7.174668213038454	2.116133654879891
1460000	-4761.315713870934	-4753.4234329646615	-7.892280906272262	-4753.4234329646615	1.629374058865045	8.77794292840821	-7.892280906272262	1.232464736372642
1461000	-4770.945120266035	-4761.598623602653	-9.346496663381732	-4761.598623602653	1.6524887705959843	9.024895685901244	-9.346496663381732	2.382114922456772
1462000	-4764.854749547526	-4757.707450191428	-7.1472993560985785	-4757.707450191428	1.5110905907916623	8.577683480240657	-7.1472993560985785	1.5855808837512007
1463000	-4765.116183608581	-4756.954477178444	-8.16170643013717	-4756.954477178444	1.6514230181712457	9.209346771670326	-8.16170643013717	1.43037481187933
1464000	-4764.313291369617	-4756.4581504368325	-7.855140932784525	-4756.4581504368325	1.4796359566723463	8.850266866846036	-7.855140932784525	1.288363771123005
1465000	-4759.991931371526	-4752.8979393038935	-7.093992067632618	-4752.8979393038935	1.5281245905327205	8.527246579151315	-7.093992067632618	1.760751073438764
1466000	-4760.714078486496	-4753.897510667564	-6.816567818931689	-4753.897510667564	1.4309843409677954	8.236213386003676	-6.816567818931689	1.4020036053966656
1467000	-4762.509832079986	-4753.350811425785	-9.159020654201655	-4753.350811425785	1.6170931132293145	8.761681001125156	-9.159020654201655	2.5259791197860255
1468000	-4765.082069607951	-4755.33221134449	-9.749858263460492	-4755.33221134449	1.5571972471850772	8.794992030484075	-9.749858263460492	2.6745916555509894
1469000	-4762.848105116516	-4755.597953973974	-7.250151142542537	-4755.597953973974	1.5632833826015817	8.511164313186514	-7.250151142542537	1.3716416614630893
1470000	-4763.284019998703	-4755.658797486894	-7.6252225118090475	-4755.658797486894	1.7050002213366813	8.868942626952599	-7.6252225118090475	1.6558173252471016
1471000	-4761.393651318697	-4754.104076412286	-7.289574906411113	-4754.104076412286	1.5092651466719893	8.564582072560917	-7.289574906411113	1.3933045954947954
1472000	-4761.833072808788	-4754.558855897386	-7.274216911401435	-4754.558855897386	1.3911144821038384	8.531451991578272	-7.274216911401435	1.3738983277660437
1473000	-4762.120645534998	-4753.593031869245	-8.527613665752751	-4753.593031869245	1.6160225931408208	8.609278009644047	-8.527613665752751	1.0154561018127943
1474000	-4762.90203874799	-4755.152066762244	-7.749971985745622	-4755.152066762244	1.6358024952097883	8.808197424381786	-7.749971985745622	1.9002439062728234
1475000	-4763.68403507047	-4756.096758931859	-7.5872761386107666	-4756.096758931859	1.6002847785546472	8.85023471411262	-7.5872761386107666	1.6354904032246371
1476000	-4765.50793114234	-4756.950468267865	-8.557462874474563	-4756.950468267865	1.959851927611474	9.258411034035083	-8.557462874474563	1.200053393463872
1477000	-4766.236705534155	-4758.60273168013	-7.633973854024317	-4758.60273168013	1.489461482078638	8.74891883469326	-7.633973854024317	1.3354577328309813
1478000	-4764.003791478909	-4756.828625597536	-7.175165881372536	-4756.828625597536	1.459200268858637	8.574024373808225	-7.175165881372536	1.7588267528666357
1479000	-4766.198320890999	-4759.030403045102	-7.167917845897002	-4759.030403045102	1.401219393715466	8.079577628347696	-7.167917845897002	2.414793137616658
1480000	-4761.034464147775	-4754.153857774113	-6.88060637366216	-4754.153857774113	1.377844491331986	8.401476454415837	-6.88060637366216	1.560166661492104
1481000	-4761.792493234821	-4752.852664495075	-8.939828739746524	-4752.852664495075	1.8297134152064296	9.491490554285825	-8.939828739746524	1.8464365291106803
1482000	-4765.062671375341	-4758.487641476393	-6.575029898947703	-4758.487641476393	1.2974797964014944	8.152955992175446	-6.575029898947703	1.4821202340300843
1483000	-4770.360790149216	-4761.985929847521	-8.37486030169513	-4761.985929847521	1.6787233247201299	9.339403894628717	-8.37486030169513	1.6185467259630064
1484000	-4764.169587823399	-4756.569563500776	-7.600024322622777	-4756.569563500776	1.564525809349914	8.72768424656215	-7.600024322622777	1.9024769114729712
1485000	-4764.846623303441	-4757.1061473906175	-7.7404759128240705	-4757.1061473906175	1.8240699149680573	8.944666693480116	-7.7404759128240705	1.5000324626788903
1486000	-4760.0530825054975	-4751.04542389699	-9.00765860850782	-4751.04542389699	1.6887325931415773	9.189765410012056	-9.00765860850782	2.1372923849120973
1487000	-4769.844903971522	-4761.374269563349	-8.47063440817336	-4761.374269563349	1.595066755825505	9.110721288317942	-8.47063440817336	1.977426610360712
1488000	-4763.486937949642	-4754.968715275528	-8.518222674114195	-4754.968715275528	1.6985405845089363	9.294304161425824	-8.518222674114195	1.2375860613816005
1489000	-4768.880395822693	-4758.661419176399	-10.218976646293333	-4758.661419176399	1.7198341050705666	9.223142559739927	-10.218976646293333	2.4970137795533844
1490000	-4765.8347397254265	-4757.799270852308	-8.035468873118552	-4757.799270852308	1.571638936610602	9.131610532970793	-8.035468873118552	1.6119366539507183
1491000	-4765.3275740471	-4757.5201870640885	-7.807386983011773	-4757.5201870640885	1.7371240775247576	8.90642879848995	-7.807386983011773	1.8042436570665665
1492000	-4767.9518990177985	-4760.4724015272395	-7.479497490559343	-4760.4724015272395	1.4614662021260272	8.780595459985959	-7.479497490559343	1.5329515614712648
1493000	-4762.037397059849	-4754.72175600715	-7.315641052698961	-4754.72175600715	1.5534808622592653	8.670409513314004	-7.315641052698961	1.7103057232623056
1494000	-4764.2602613697845	-4757.011438307928	-7.248823061856513	-4757.011438307928	1.4686025454443077	8.614807580442607	-7.248823061856513	1.4957323252848331
1495000	-4764.100790519465	-4755.976030021351	-8.12476049811382	-4755.976030021351	1.5623712023387146	8.926066718195843	-8.12476049811382	1.9877596764461842
1496000	-4764.05647602536	-4755.9152436729255	-8.14123235243433	-4755.9152436729255	1.8172503391298964	9.147607586498115	-8.14123235243433	1.355469742265126
1497000	-4764.024914897502	-4755.534137662615	-8.490777234887243	-4755.534137662615	1.59683010269289	9.135200378362773	-8.490777234887243	1.1697721305227329
1498000	-4760.778630618353	-4753.1230937336895	-7.655536884663785	-4753.1230937336895	1.5850114009449543	8.769402576538262	-7.655536884663785	1.3388637756942512
1499000	-4762.819008033674	-4754.907867482927	-7.911140550747007	-4754.907867482927	1.573439474221876	8.734627355189446	-7.911140550747007	2.078133862907445
1500000	-4764.95050342601	-4757.061989766693	-7.88851365931703	-4757.061989766693	1.668926448927387	9.046248061260501	-7.88851365931703	1.5190353344535947
1501000	-4769.67421047924	-4760.557556503615	-9.116653975625383	-4760.557556503615	1.8391291979669218	9.418263764492613	-9.116653975625383	1.0737516632133401
1502000	-4761.510769419667	-4753.145988183237	-8.364781236429923	-4753.145988183237	1.6048341280185872	8.921510059895791	-8.364781236429923	2.107382608733219
1503000	-4767.5560076605025	-4758.890016099756	-8.665991560745901	-4758.890016099756	2.014504656279466	9.233479145439325	-8.665991560745901	1.9550012254335367
1504000	-4763.671799975838	-4754.296775311482	-9.375024664356966	-4754.296775311482	1.8597161642378188	9.136076565352015	-9.375024664356966	2.30744578177976
1505000	-4761.11363789436	-4753.91421178531	-7.19942610905008	-4753.91421178531	1.54714417770795	8.587312716544739	-7.19942610905008	1.5069449086660696
1506000	-4766.538632573817	-4758.995692275686	-7.542940298130363	-4758.995692275686	1.5092544750365282	8.822405396039057	-7.542940298130363	1.6397996285690666
1507000	-4764.641081719832	-4757.316409396356	-7.3246723234761575	-4757.316409396356	1.5042508008715503	8.67580466620172	-7.3246723234761575	1.7099048638610916
1508000	-4764.254554039693	-4756.415972973997	-7.838581065696131	-4756.415972973997	1.650055406604249	9.00770426381776	-7.838581065696131	1.62018090022867
1509000	-4772.835285388836	-4764.912124663156	-7.923160725680888	-4764.912124663156	1.3862933358692746	7.954867987400829	-7.923160725680888	2.8215875086033866
1510000	-4763.001673276426	-4754.567267843101	-8.434405433324713	-4754.567267843101	1.7016670909171028	9.214117255995797	-8.434405433324713	1.8505386194880906
1511000	-4763.875477528034	-4756.120019834172	-7.7554576938620645	-4756.120019834172	1.6087747831828425	8.907169484305863	-7.7554576938620645	1.7527719007906768
1512000	-4762.21154751173	-4753.445797551445	-8.765749960284271	-4753.445797551445	1.8752004147023884	9.562437646888503	-8.765749960284271	1.2937691087637164
1513000	-4763.768960831436	-4755.626541705975	-8.142419125461263	-4755.626541705975	1.6481059557068534	9.153584879247175	-8.142419125461263	1.3614718619732296
1514000	-4761.376008016492	-4753.2789739705695	-8.097034045922403	-4753.2789739705695	1.5663182684817583	8.612852620392044	-8.097034045922403	2.2792661471790807
1515000	-4762.664165479001	-4754.214879114291	-8.449286364710103	-4754.214879114291	1.5237812015463066	8.431112913498543	-8.449286364710103	0.9967499162725096
1516000	-4765.719136950342	-4757.817139854466	-7.901997095875382	-4757.817139854466	1.609213690007752	8.611971540712247	-7.901997095875382	2.197354764185499
1517000	-4762.216904493863	-4754.870684688666	-7.346219805196501	-4754.870684688666	1.3965287491581626	8.459866516324265	-7.346219805196501	1.290844157672983
1518000	-4765.675029922793	-4756.900824757272	-8.774205165521304	-4756.900824757272	1.7889430687451795	8.915945708056869	-8.774205165521304	2.2743297872613564
1519000	-4770.431698215509	-4762.7794626055675	-7.652235609941165	-4762.7794626055675	1.528289134407589	8.770883428758145	-7.652235609941165	1.8805883008095419
1520000	-4765.666517200803	-4757.453603541649	-8.212913659154765	-4757.453603541649	1.729112002972994	9.114489292575946	-8.212913659154765	1.825754766595033
1521000	-4765.148011500752	-4758.627135777993	-6.520875722758026	-4758.627135777993	1.3458026727017711	8.204291513033155	-6.520875722758026	1.738712963875207
1522000	-4765.066499878976	-4756.181562591228	-8.88493728774845	-4756.181562591228	1.8185151364587524	9.61382473052033	-8.88493728774845	1.6775083277754401
1523000	-4760.499863376772	-4752.379509411496	-8.120353965275626	-4752.379509411496	1.7540854371181602	9.149193280590366	-8.120353965275626	1.6950334120949149
1524000	-4765.405383105939	-4758.054766997117	-7.350616108821651	-4758.054766997117	1.495376042546789	8.662984616282289	-7.350616108821651	1.459172384204905
1525000	-4765.627758665708	-4758.008283168256	-7.6194754974524965	-4758.008283168256	1.4504952805810565	8.492642633806332	-7.6194754974524965	2.1877152387236842
1526000	-4762.399940803855	-4755.758050790095	-6.641890013760829	-4755.758050790095	1.51692373221976	8.26917050235547	-6.641890013760829	1.7676629102742214
1527000	-4759.899119284304	-4753.424812154985	-6.47430712931844	-4753.424812154985	1.4176114979476022	8.141317974089265	-6.47430712931844	1.8890324846778925
1528000	-4762.088488647231	-4753.940237318564	-8.14825132866699	-4753.940237318564	1.4266688773178688	8.647965350440028	-8.14825132866699	2.2676942332213175
1529000	-4767.428189457795	-4759.579949227515	-7.848240230280869	-4759.579949227515	1.5267959939784195	8.933493335692681	-7.848240230280869	1.7973613556122845
