Sample,TE,All_reads,HQ_reads
SRR1560103,BEL_3_DEl_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_Deu_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_DFi_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_DGri_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_DMoj_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_DPer_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_DRh_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_DTa_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_DVir_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_DWil_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_3_DYa_I_LTR_Pao,0.17,0.04
SRR1560103,BEL_4_DAn_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DBi_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DBp_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DEl_I_LTR_Pao,0.01,0.00
SRR1560103,BEL_4_DEu_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DFi_I_LTR_Pao,0.05,0.00
SRR1560103,BEL_4_DMoj_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DPer_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DPse_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DRh_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DTa_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DVir_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DWil_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_4_DYa_I_LTR_Pao,0.06,0.01
SRR1560103,BEL_5_DAn_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DBp_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DEl_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DEu_I_LTR_Pao,0.08,0.01
SRR1560103,BEL_5_DFi_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DMoj_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DPer_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DRh_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DTa_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DVir_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DWil_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_5_DYa_I_LTR_Pao,0.01,0.00
SRR1560103,BEL_6_DAn_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_6_DBp_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_6_DEl_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_6_DMoj_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_6_DPe_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_6_DPer_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_6_DRh_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_6_DTa_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_6_DWil_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_6_DYa_I_LTR_Pao,19.82,10.56
SRR1560103,BEL_7_DAn_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_7_DBp_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_7_DMoj_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_7_DPe_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_7_DPer_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_7_DRh_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_7_DTa_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_7_DWil_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_8_DAn_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_8_DBp_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_8_DEl_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_8_DMo_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_8_DPe_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_8_DTa_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_8_DWil_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_9_DAn_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_9_DBp_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_9_DEl_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_9_DTa_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_9_DWil_I_LTR_Pao,0.00,0.00
SRR1560103,BEL_I_LTR_Pao,12.53,11.76
SRR1560103,Bica_I_LTR_Gypsy,4.35,4.03
SRR1560103,Bilbo_Non_LTR_retrotransposon_LOA,0.00,0.00
SRR1560103,BLASTOPIA_I_LTR_Gypsy,11.32,11.24
SRR1560103,BLOOD_I_LTR_Gypsy,5.76,5.57
SRR1560103,BS2_Non_LTR_retrotransposon_Jockey,40.44,38.21
SRR1560103,BS3_DM_Non_LTR_retrotransposon_Jockey,3.96,3.08
SRR1560103,BS_Non_LTR_retrotransposon_Jockey,2.76,2.17
SRR1560103,BURDOCK_I_LTR_Gypsy,12.58,11.92
SRR1560103,Chapaev3_1_DA_DNA_CMC_Chapaev_3,0.00,0.00
SRR1560103,Chapaev3_1_DW_DNA_CMC_Chapaev_3,0.00,0.00
SRR1560103,Chimpo_I_LTR_Gypsy,5.42,5.33
SRR1560103,Chouto_I_LTR_Gypsy,5.21,5.06
SRR1560103,CIRCE_LTR_Gypsy,7.40,5.81
SRR1560103,Copia1_I_DM_LTR_Copia,4.59,4.48
SRR1560103,Copia1_I_Dmoj_LTR_Copia,0.00,0.00
SRR1560103,Copia1_I_Dpse_LTR_Copia,0.00,0.00
SRR1560103,Copia2_I_Dmoj_LTR_Copia,0.00,0.00
SRR1560103,Copia2_I_Dpse_LTR_Copia,0.00,0.00
SRR1560103,Copia2_I_LTR_Copia,8.73,7.54
SRR1560103,Copia_1_DAn_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_1_DBi_I_LTR_Copia,0.04,0.00
SRR1560103,Copia_1_DBp_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_1_DEl_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_1_Deu_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_1_DFi_I_LTR_Copia,0.04,0.00
SRR1560103,Copia_1_DGri_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_1_DPer_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_1_DSe_I_LTR_Copia,2.98,1.51
SRR1560103,Copia_1_DSim_I_LTR_Copia,4.31,3.81
SRR1560103,Copia_1_DTa_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_1_DVir_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_1_DWil_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_1_DYa_I_LTR_Copia,0.61,0.18
SRR1560103,Copia_1_I_DY_LTR_Copia,0.02,0.00
SRR1560103,Copia_29_DP_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_2_DAn_I_LTR_Copia,0.01,0.00
SRR1560103,Copia_2_DBp_I_LTR_Copia,0.03,0.00
SRR1560103,Copia_2_DEl_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_2_Deu_I_LTR_Copia,0.01,0.00
SRR1560103,Copia_2_DGri_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_2_DKi_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_2_DPer_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_2_DTa_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_2_DWil_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_2_DYa_I_LTR_Copia,2.64,1.52
SRR1560103,Copia_3_DAn_I_LTR_Copia,0.03,0.00
SRR1560103,Copia_3_DBp_I_LTR_Copia,0.04,0.01
SRR1560103,Copia_3_DEu_I_LTR_Copia,0.04,0.00
SRR1560103,Copia_3_DGri_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_3_DMoj_I_LTR_Copia,0.02,0.00
SRR1560103,Copia_3_DWil_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_4_DAn_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_4_DGri_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_4_DMoj_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_4_DWil_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_5_DAn_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_5_DWil_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_6_DAn_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_6_DWil_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_7_DAn_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_7_DWil_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_8_DAn_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_8_DWil_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_9_DWil_I_LTR_Copia,0.00,0.00
SRR1560103,Copia_I_LTR_Copia,11.92,11.44
SRR1560103,CR1_10_DTa_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_1_DAn_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_1_DBi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_1_DBp_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_1_DEl_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_1_DEu_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_1_DF_Non_LTR_retrotransposon_CR1,0.01,0.00
SRR1560103,CR1_1_DK_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_1_DPer_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_1_DRh_Non_LTR_retrotransposon_CR1,0.01,0.00
SRR1560103,CR1_1_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_1_DVi_Non_LTR_retrotransposon_CR1,0.01,0.00
SRR1560103,CR1_1_DWil_Non_LTR_retrotransposon_CR1,0.02,0.00
SRR1560103,CR1_2_DAn_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_2_DBi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_2_DBp_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_2_DEl_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_2_DEu_Non_LTR_retrotransposon_CR1,0.04,0.00
SRR1560103,CR1_2_DF_Non_LTR_retrotransposon_CR1,0.21,0.01
SRR1560103,CR1_2_DK_Non_LTR_retrotransposon_CR1,0.01,0.00
SRR1560103,CR1_2_DPer_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_2_DRh_Non_LTR_retrotransposon_CR1,0.18,0.00
SRR1560103,CR1_2_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_2_DWi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_3_DAn_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_3_DBi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_3_DBp_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_3_DEl_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_3_DK_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_3_DPer_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_3_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_3_DWi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_4_DAn_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_4_DBi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_4_DEl_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_4_DK_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_4_DRh_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_4_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_4_DWi_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_5_DEl_Non_LTR_retrotransposon_CR1,0.01,0.00
SRR1560103,CR1_5_DK_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_5_DRh_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_5_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_6_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_7_DT_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_8_DTa_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,CR1_9_DTa_Non_LTR_retrotransposon_CR1,0.00,0.00
SRR1560103,DIVER2_I_LTR_Pao,6.12,0.56
SRR1560103,DIVER_I_LTR_Pao,6.06,5.74
SRR1560103,DM1731_I_LTR_Copia,11.56,11.20
SRR1560103,DM176_I_LTR_Gypsy,0.30,0.05
SRR1560103,DM297_I_LTR_Gypsy,12.40,8.49
SRR1560103,DM412_LTR_Gypsy,10.34,8.74
SRR1560103,dmau_Antennapedia,1.01,1.00
SRR1560103,dmau_Osi6,0.91,0.90
SRR1560103,dmau_wingless,0.99,0.98
SRR1560103,DMCR1A_Non_LTR_retrotransposon_CR1,106.90,90.16
SRR1560103,DMRT1A_Non_LTR_retrotransposon_R1,3.07,2.07
SRR1560103,DMRT1B_Non_LTR_retrotransposon_R1,12.77,10.14
SRR1560103,DMRT1C_Non_LTR_retrotransposon_R1,5.89,2.93
SRR1560103,DNA7_1_DEl_DNA_P,0.00,0.00
SRR1560103,DNA8_1_DEl_DNA_DNA,0.00,0.00
SRR1560103,DOC2_DM_Non_LTR_retrotransposon_Jockey,16.05,15.42
SRR1560103,DOC3_DM_Non_LTR_retrotransposon_Jockey,18.94,16.20
SRR1560103,DOC4_DM_Non_LTR_retrotransposon_Jockey,2.17,1.56
SRR1560103,DOC5_DM_Non_LTR_retrotransposon_Jockey,8.29,6.43
SRR1560103,DOC6_DM_Non_LTR_retrotransposon_Jockey,19.56,19.42
SRR1560103,DOC_Non_LTR_retrotransposon_Jockey,27.93,26.80
SRR1560103,EnSpm_1_DF_DNA_CMC_Chapaev_3,0.00,0.00
SRR1560103,FB4_DM_DNA_TcMar_Tc1,21.60,6.99
SRR1560103,FROGGER_I_LTR_Copia,1.20,1.09
SRR1560103,FW2_DM_Non_LTR_retrotransposon_Jockey,4.64,3.61
SRR1560103,FW3_DM_Non_LTR_retrotransposon_Jockey,1.57,1.12
SRR1560103,FW_DM_Non_LTR_retrotransposon_Jockey,38.51,36.15
SRR1560103,G2_DM_Non_LTR_retrotransposon_Jockey,2.28,0.57
SRR1560103,G3_DM_Non_LTR_retrotransposon_Jockey,0.46,0.10
SRR1560103,G4_DM_Non_LTR_retrotransposon_Jockey,4.18,3.55
SRR1560103,G5_DM_Non_LTR_retrotransposon_Jockey,11.34,9.36
SRR1560103,G5A_DM_Non_LTR_retrotransposon_Jockey,4.52,3.05
SRR1560103,G6_DM_Non_LTR_retrotransposon_Jockey,70.11,66.55
SRR1560103,G_DM_Non_LTR_retrotransposon_Jockey,0.40,0.02
SRR1560103,Galileo_DB_DNA_P,0.00,0.00
SRR1560103,Galileo_DM_DNA_P,0.00,0.00
SRR1560103,Galileo_DW_DNA_P,0.00,0.00
SRR1560103,GTWIN_I_LTR_Gypsy,1.80,0.84
SRR1560103,Gypsy10_I_Dpse_LTR_Gypsy,0.03,0.00
SRR1560103,Gypsy10_I_Dya_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy10_I_LTR_Gypsy,7.74,5.67
SRR1560103,Gypsy10_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy11_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy11_I_Dya_LTR_Gypsy,0.21,0.02
SRR1560103,Gypsy11_I_LTR_Gypsy,2.23,1.11
SRR1560103,Gypsy12_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy12_I_Dya_LTR_Gypsy,0.42,0.13
SRR1560103,Gypsy12_I_LTR_Gypsy,13.35,11.13
SRR1560103,Gypsy12_LTR_LTR_Gypsy,16.74,11.32
SRR1560103,Gypsy12A_LTR_LTR_Gypsy,4.12,1.48
SRR1560103,Gypsy13_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy13_I_Dya_LTR_Gypsy,0.08,0.00
SRR1560103,Gypsy13_LTR_Dya_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy14_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy14_I_Dya_LTR_Gypsy,0.01,0.00
SRR1560103,Gypsy15_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy15_I_Dya_LTR_Gypsy,0.43,0.11
SRR1560103,Gypsy15_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy16_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy16_I_Dya_LTR_Gypsy,0.02,0.01
SRR1560103,Gypsy17_I_Dpse_LTR_Gypsy,0.01,0.00
SRR1560103,Gypsy17_I_Dya_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy18_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy18_I_Dya_LTR_Gypsy,0.02,0.00
SRR1560103,Gypsy19_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy19_I_Dya_LTR_Gypsy,0.02,0.00
SRR1560103,Gypsy1_I_DM_LTR_Gypsy,0.84,0.15
SRR1560103,Gypsy1_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy1_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy1_I_DV_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy1_I_Dya_LTR_Gypsy,0.03,0.00
SRR1560103,Gypsy20_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy20_I_Dya_LTR_Gypsy,0.13,0.04
SRR1560103,Gypsy21_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy22_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy23_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy23_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy24_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy2_I_DM_LTR_Gypsy,0.73,0.38
SRR1560103,Gypsy2_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy2_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy2_I_DV_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy2_I_Dya_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy2_I_LTR_Gypsy,0.35,0.14
SRR1560103,Gypsy3_DV_I_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy3_I_Dmoj_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy3_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy3_I_Dya_LTR_Gypsy,0.02,0.00
SRR1560103,Gypsy3_I_LTR_Gypsy,3.65,1.63
SRR1560103,Gypsy4_I_Dmoj_LTR_Gypsy,0.01,0.00
SRR1560103,Gypsy4_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy4_I_Dya_LTR_Gypsy,0.03,0.00
SRR1560103,Gypsy4_I_LTR_Gypsy,2.44,2.35
SRR1560103,Gypsy4_LTR_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy5_I_Dmoj_LTR_Gypsy,0.05,0.00
SRR1560103,Gypsy5_I_Dpse_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy5_I_Dya_LTR_Gypsy,0.09,0.04
SRR1560103,Gypsy5_I_LTR_Gypsy,3.69,3.34
SRR1560103,Gypsy5_LTR_Dya_LTR_Gypsy,0.03,0.00
SRR1560103,Gypsy6_I_Dmoj_LTR_Gypsy,0.04,0.00
SRR1560103,Gypsy6_I_Dpse_LTR_Gypsy,0.02,0.00
SRR1560103,Gypsy6_I_Dya_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy6_I_LTR_Gypsy,0.00,0.00
SRR1560103,Gypsy7_I_Dmoj_LTR_Gypsy,0.22,0.00
