Sample,TE,All_reads,HQ_reads
SRR14138507,Stalker,3.08,0.13
SRR14138507,Stalker2,8.50,6.26
SRR14138507,Stalker4,4.14,0.06
SRR14138507,Tabor,10.71,8.49
SRR14138507,TAHRE,1.92,0.66
SRR14138507,TART-A,1.59,0.65
SRR14138507,TART-B,0.65,0.15
SRR14138507,TART-C,0.37,0.09
SRR14138507,Tc1-2,9.59,7.89
SRR14138507,Tc1_DM,17.26,12.26
SRR14138507,Tc3,0.00,0.00
SRR14138507,Tirant,7.27,5.96
SRR14138507,Tom,7.69,4.27
SRR14138507,transib1,12.85,10.88
SRR14138507,Transib2,26.14,22.03
SRR14138507,transib3,1.38,1.00
SRR14138507,transib4,1.68,1.07
SRR14138507,Transib5,2.67,2.01
SRR14138507,Transpac,12.41,10.84
SRR14138507,X-element,19.28,4.08
SRR14138507,ZAM,4.06,3.24
