Sample,TE,All_reads,HQ_reads
SRR6425993,DMZAM,2.11,1.58
SRR6425993,DNTOMRETA,0.33,0.01
SRR6425993,DOC2,26.33,25.33
SRR6425993,DOC3,25.07,21.28
SRR6425993,DOC4,2.09,1.52
SRR6425993,DOC5,6.88,5.31
SRR6425993,DPSEMINIME,0.04,0.00
SRR6425993,DSRN,10.13,6.25
SRR6425993,DSV28T24,0.00,0.00
SRR6425993,DTEII,0.98,0.16
SRR6425993,DV26847,0.83,0.00
SRR6425993,DV49102,0.00,0.00
SRR6425993,DVRPPDV,0.00,0.00
SRR6425993,DVULYSS,0.00,0.00
SRR6425993,F,49.70,46.40
SRR6425993,FB,0.33,0.13
SRR6425993,FROGGER,0.86,0.71
SRR6425993,FW2,4.41,3.49
SRR6425993,FW3,1.84,1.33
SRR6425993,G2,12.44,6.22
SRR6425993,G3,0.47,0.12
SRR6425993,G4_DM,3.73,3.27
SRR6425993,G5_DM,20.56,16.63
SRR6425993,G5A,4.01,2.58
SRR6425993,G6_DM,59.91,57.72
SRR6425993,G7,0.57,0.30
SRR6425993,GALILEO,0.00,0.00
SRR6425993,GEM,0.02,0.00
SRR6425993,GTWIN,5.02,2.47
SRR6425993,gypsy-29-dsim,0.02,0.00
SRR6425993,gypsy-7-dsim,2.40,0.20
SRR6425993,GYPSY10,14.09,9.20
SRR6425993,GYPSY11,3.02,1.03
SRR6425993,GYPSY12,22.66,13.61
SRR6425993,GYPSY2,0.54,0.17
SRR6425993,GYPSY3,2.46,1.13
SRR6425993,GYPSY4,3.18,2.79
SRR6425993,GYPSY5,1.67,1.09
SRR6425993,GYPSY6,0.16,0.01
SRR6425993,GYPSY7,1.41,0.92
SRR6425993,GYPSY8,11.60,4.66
SRR6425993,GYPSY9,0.84,0.46
SRR6425993,HEL,11.02,9.92
SRR6425993,HELITRON1_DM,0.00,0.00
SRR6425993,HETAVIR,0.00,0.00
SRR6425993,HOPPER2,0.78,0.18
SRR6425993,INE1,46.29,8.67
SRR6425993,INVADER,9.12,5.63
SRR6425993,INVADER2,20.66,18.39
SRR6425993,INVADER3,12.51,11.15
SRR6425993,INVADER4,2.76,1.11
SRR6425993,INVADER5,0.84,0.26
SRR6425993,INVADER6,7.23,5.69
SRR6425993,ISBU1,0.19,0.00
SRR6425993,ISBU2,0.02,0.00
SRR6425993,ISBU3,0.00,0.00
SRR6425993,IVK,10.47,9.42
SRR6425993,JOCKEY2,2.72,1.80
SRR6425993,JUAN,16.21,16.06
SRR6425993,KEPLER,2.12,0.00
SRR6425993,LOOPER1_DM,3.40,2.63
SRR6425993,M14653,10.14,0.00
SRR6425993,MAR,0.00,0.00
SRR6425993,MARINER2,5.58,3.63
SRR6425993,McCLINTOCK,10.50,8.57
SRR6425993,MD106_gypsy6_Dse,16.25,13.34
SRR6425993,MERCR1A3,0.00,0.00
SRR6425993,NEOR1A,0.06,0.00
SRR6425993,NETR1B,0.00,0.00
SRR6425993,NEWTON,0.00,0.00
SRR6425993,OPUS,4.59,4.06
SRR6425993,OSV,16.31,7.11
SRR6425993,P_M,0.00,0.00
SRR6425993,P_O,0.00,0.00
SRR6425993,P_T,0.01,0.00
SRR6425993,PPI251,0.00,0.00
SRR6425993,Q,11.01,0.07
SRR6425993,QBERT,6.44,4.66
SRR6425993,QUASIMODO,0.38,0.07
SRR6425993,R1-2,1.31,0.71
SRR6425993,ROOA_LTR,19.50,14.14
SRR6425993,ROVER,1.00,0.16
SRR6425993,ROXELEMENT,54.16,51.28
SRR6425993,RT1B,29.83,25.25
SRR6425993,RT1C,29.06,19.80
SRR6425993,S2,0.44,0.17
SRR6425993,SGM,0.10,0.00
SRR6425993,SPOCK,0.00,0.00
SRR6425993,SPRINGER,1.09,0.24
SRR6425993,STALKER,9.58,0.48
SRR6425993,STALKER2,6.26,4.65
SRR6425993,STALKER3,0.01,0.01
SRR6425993,STALKER4,12.11,0.16
SRR6425993,TABOR,8.87,7.08
SRR6425993,TAHRE,2.29,0.73
SRR6425993,TAKR1A2,0.00,0.00
SRR6425993,TARTC,0.06,0.00
SRR6425993,TARTVIR,0.32,0.00
SRR6425993,TARTYAK,0.06,0.00
SRR6425993,TC1,22.36,17.35
SRR6425993,TC1-2,8.74,7.53
SRR6425993,TC3,0.02,0.01
SRR6425993,Tinker,13.77,12.97
SRR6425993,TIRANT,4.99,3.90
SRR6425993,TRANSIB1,10.19,8.84
SRR6425993,TRANSIB2,14.68,11.66
SRR6425993,TRANSIB3,1.79,1.30
SRR6425993,TRANSIB4,2.02,1.32
SRR6425993,TV1,0.00,0.00
SRR6425993,U73803,0.00,0.00
SRR6425993,VEGE,0.00,0.00
SRR6425993,VIRUVIR,0.00,0.00
SRR6425993,WORF,0.00,0.00
SRR6425993,YAKHETA,0.00,0.00
